,per_it_avg_total_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,38634.51060212953,5125.401615545832,197737574.3028382,154237889.1867067
1,39655.14890046131,3889.161218857766,154225267.23170432,154111669.63668287
2,39640.7963192567,3917.501877501527,155302905.63486922,153501727.82136783
3,40338.2325501889,4691.441775439234,195529353.52260494,151867700.33809435
4,39269.237788233775,3931.464991828527,154439600.818393,151076101.8261444
5,39510.713875262314,4537.20237735896,183378772.59017542,148796215.696843
6,39214.74309835677,4473.122015246299,180520960.6253629,140426991.1629889
7,37392.14310789917,3729.8137449436813,139479018.36617106,126975774.36918293
8,38828.47866201904,4787.700115568046,195036487.74776906,126433104.41657165
9,37023.913265619805,3531.7755572115793,130900208.89209881,126215687.0228034
10,36749.7143395217,3432.7488139853385,126152538.3132931,124901495.82504964
11,37530.23232380682,4098.777564071302,158694357.37610847,124901495.82504964
12,36613.501700836874,3455.1044308433147,126510260.60525286,124901495.82504964
13,38258.043453575105,4756.258106223374,191314028.53585035,124901495.82504964
14,37213.02501888973,4160.354005652172,161122265.56537455,121712231.0452705
15,36412.56184807908,4102.321579505942,154719316.9470077,121712231.0452705
16,36617.56811886676,4162.681251348612,158579655.0372569,121712231.0452705
17,36491.21600524055,4115.676624436077,155780834.77873495,121712231.0452705
18,35505.15654627602,3432.7488139853385,121880284.02459276,121143240.6228241
19,35305.65477000925,3414.270878170801,120546764.26241338,114022136.73718481
20,35289.63862759016,3289.2030027263127,116095071.72062504,114022136.73718481
21,35209.465140003434,3218.7875991031615,113325285.49061301,104743380.93916233
22,36471.15266904714,3733.795933607327,142900612.8171018,104276429.83409923
23,36199.6306502311,3717.780444418286,140462081.42331535,103868155.25900307
24,35230.64460056175,2955.6539077150364,104129944.46867815,101881261.28818178
25,34542.60696756582,2951.1810809026183,101941488.16773522,101558167.30964343
26,34452.07253935017,3048.4268257016,105107354.96568605,99160390.40747046
27,34644.85546447126,3720.0864682081287,134331046.64308852,99160390.40747046
28,33720.84526902718,2989.237894306886,100840937.43087597,99160390.40747046
29,33994.59697344441,3170.4596603810505,107959172.29042502,98448324.00140072
30,33639.212365914995,3096.885180574689,104494491.3327253,98448324.00140072
31,34594.436041990455,3657.9930122250785,131761897.09000282,98448324.00140072
32,37206.06597039463,5296.830417287664,216082840.89944658,98448324.00140072
33,34418.33952979203,3816.8940704625275,137038815.58619103,98448324.00140072
34,34331.64064099867,3701.6639972429352,132482799.19505663,98143146.21834959
35,33335.36538258022,2958.9000908729076,98638644.40995096,98143146.21834959
36,34163.62723400122,3693.4354899166146,131762483.5302548,95921236.5222479
37,33645.62703194548,3960.3294255985265,139493554.89490548,95111198.57347432
38,33243.08597615229,3797.372234793934,131931790.8487659,95111198.57347432
39,33287.71149866744,3674.802983014854,128136223.89060327,95111198.57347432
40,32176.11278498589,2951.1810809026183,94957535.30803922,92583735.6951279
41,31518.382528272497,2961.7965955243526,93368544.65336831,91434135.41880901
42,32075.70473909738,3800.2025992490317,127657445.76957159,90930397.63443707
43,31839.409000641277,3669.7791823930384,122771967.265434,90255343.09068659
44,33448.72408650302,5284.196862648815,190257878.05458975,90255343.09068659
45,31555.06478427923,3731.384760450657,123993863.34824046,89632870.22963351
46,31507.852577705216,3725.485146402951,123697012.04566498,89632870.22963351
47,30691.963638918405,3110.2411426205676,95613924.78468058,89632870.22963351
48,30558.000714811806,2949.561192597316,90132693.03176995,89490063.80230555
49,31223.036339148122,3640.582177920422,119161004.03619602,89490063.80230555
50,30875.14323596693,3211.097448703485,99360484.42518596,89490063.80230555
51,30604.61953171777,2990.6315217632787,91572533.3026092,89490063.80230555
52,31419.07669938358,3635.785096393612,119515033.98277175,89490063.80230555
53,31501.207279119873,3773.6616016009634,124312532.40828237,89490063.80230555
54,30487.352439603717,2957.6477714384155,90170313.38469599,89490063.80230555
55,31609.476671985707,3804.5599269661207,126122977.5493118,89490063.80230555
56,33170.313120926476,4421.843881338373,162116927.4740903,89490063.80230555
57,31329.45496262153,3705.356774360543,121838642.12988052,84873850.8197171
58,32189.608166776838,4430.376526510241,153851395.19258493,84595794.25473501
59,30696.82314145012,2969.4124007867576,91311922.30711043,84595794.25473501
60,32114.17704093813,4307.54327974823,149438531.37247542,84595794.25473501
61,30500.659333952215,2797.412427788233,85322923.47653309,84595794.25473501
62,31326.86723800253,3747.2497865738487,123114524.37134954,84233449.78399278
63,31161.69074617331,3594.4508721224834,118723655.82304744,84233449.78399278
64,30576.720803643788,2862.490500196763,87571247.85153857,84233449.78399278
65,30295.21446919841,2881.5977344302723,87374261.32754537,83042696.29451144
66,31635.248306072783,4312.953468625876,145541033.90748462,83042696.29451144
67,29809.66595174735,2797.412427788233,83389930.00163378,83042696.29451144
68,30119.89034704374,2809.190299378559,84622112.27410516,83042696.29451144
69,30586.568983157427,3492.8353771984052,112644230.07571273,82036983.42537333
70,29569.821214634245,2841.866141218385,84042397.33755766,82036983.42537333
71,30550.960921996804,3572.9300002564705,114455513.83574669,82036983.42537333
72,30323.89294375707,3530.221835501342,112864706.6931558,82036983.42537333
73,30623.30227309283,3747.061206633446,120784759.65199018,82036983.42537333
74,31234.832621128757,4312.373493632154,145767427.0350544,82027172.45081721
75,29479.933216706493,2927.256069296382,86428458.53030631,81074142.96375148
76,29225.4853338677,2867.9483628164007,83906665.29521084,81074142.96375148
77,29107.77693570256,2820.5207027729048,82119244.15134381,81074142.96375148
78,29032.826509746472,2797.412427788233,81216789.69218445,81071273.83560875
79,30090.788483962686,3546.838252627723,113114728.81325555,81069599.49305294
80,30038.029017818662,3662.4249074589957,116493602.8723782,81069599.49305294
81,29561.411374226416,2977.66287083561,88212722.41231231,81069599.49305294
82,29152.870256029175,2797.412427788233,81552601.55991392,81050154.73195165
83,29239.911504486256,2844.410958950959,83191140.84813565,81050154.73195165
84,28973.258975629044,2797.412427788233,81050154.73195167,81050154.73195165
85,30304.74689581569,3665.7950029331814,116721174.88270585,81050154.73195165
86,30344.862293093604,3656.01487197237,117698986.99685559,81050154.73195165
87,30183.532183728646,3554.8299513535153,113740745.86068654,75384560.50598073
88,29432.299661240144,2656.162313942201,78205022.87678674,75384560.50598073
89,30666.678899606475,3458.377155443451,113503136.88169909,75216970.14733167
90,29295.40021966722,2635.0605772866656,77212902.34496972,74967049.80685866
91,29374.18906706813,2575.1705113208636,75642852.13764739,74967049.80685866
92,29529.531396280763,2751.2731249020753,81368210.95910643,74967049.80685866
93,29339.765633677955,2650.7560764900977,77819676.26240024,74967049.80685866
94,30194.220244707965,3358.6857644904776,107472074.85777669,74967049.80685866
95,29541.10821940928,2674.4472001339445,79109085.56542717,74510948.64707272
96,30309.213963367678,3346.977283764507,106921550.1586151,74510948.64707272
97,29313.84244261313,2601.544527933701,76302690.56049764,74510948.64707272
98,29235.651466736173,2578.576616663869,75389651.63477506,74510948.64707272
99,29479.708271784002,2714.483153760387,80086443.26525572,74510948.64707272
100,29913.920148461882,3357.232102943576,106460149.02310522,74510948.64707272
101,30038.207665855844,3294.163816909012,104610312.78446709,73674390.37701407
102,30579.2065446769,4105.084441229183,136211318.43923572,73674390.37701407
103,28804.59826590654,2581.219668824137,74354195.88499938,73674390.37701407
104,29639.483479212744,3345.1921002835297,105313902.14150038,73674390.37701407
105,29651.82815720602,3388.6266598477328,107519569.29203717,73674390.37701407
106,29858.211266750506,3445.174735269951,108636821.62928152,73674390.37701407
107,28880.96089867512,2685.9644657662743,77640846.77219337,73674390.37701407
108,28935.271335691774,2580.142697534072,74660966.43960032,73674390.37701407
109,30768.75066019909,4050.5816987640874,135215126.64347625,73674390.37701407
110,29076.55156280857,2837.073137763623,82781670.42442478,73674390.37701407
111,31425.87234936312,4900.594969931784,169023835.15318996,73674390.37701407
112,30079.856406345993,3569.5684014120693,113448821.61182427,73674390.37701407
113,28779.916057181563,2570.575888032318,73980958.27618504,73674390.37701407
114,29834.698904293666,3345.1921002835297,105815718.20618537,73674390.37701407
115,29396.094776140224,2965.700047366742,87817393.54990263,73674390.37701407
116,29877.711676110415,3387.0191637403827,108069119.72037664,73674390.37701407
117,29671.704019130917,3374.9517573710095,106111793.7434983,73674390.37701407
118,29019.112323006644,2723.9921004159974,79265675.33706741,73674390.37701407
119,28984.535863053374,2570.575888032318,74506949.01537298,73674390.37701407
120,29628.52595431856,3288.682491418081,103161134.84962283,73630278.12231286
121,28893.08868803789,2595.0893680984964,74980376.66258812,73630278.12231286
122,28871.119462428218,2574.1837179221134,74324745.38105516,73547031.17362846
123,28785.822447412975,2740.1892011976825,79056810.99489865,73547031.17362846
124,28968.4962288506,2756.26952385853,80201575.08475569,73547031.17362846
125,29839.320038904152,3354.0781129837405,106332169.46987295,73547031.17362846
126,29865.190309650352,3423.6721722962575,109247060.1989117,73547031.17362846
127,29514.791052453143,3326.4389348963205,103970806.14780298,73547031.17362846
128,28735.00443919094,2655.49853674755,76340517.00736146,73547031.17362846
