,per_it_avg_total_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,60178.28984767513,6575.142751040514,395938751.8868953,262493239.94548416
1,59021.90169977542,4645.706392072152,274201250.9640788,262300776.71879837
2,61020.002537587585,5668.005908461915,354958011.041943,257969759.66528726
3,59081.919612561804,4406.1877190502255,260312888.67510515,239151517.37268987
4,59756.645654237305,4995.806935759361,303574734.84119,232010112.2268097
5,58759.3358718561,5302.016151998904,316711448.34616315,225127980.67506126
6,58762.32962228005,4638.161478975624,276842802.74079907,225127980.67506126
7,57647.86866534072,3935.7740654194013,226872120.91390005,222080967.84661514
8,57204.36285259177,4242.5619292538895,242714136.4565246,219040317.37111688
9,59046.36153343456,6032.498180287583,368323815.11091334,216847345.58815432
10,55708.93845381328,3940.4136490112605,219518772.58925596,213541810.11373743
11,57802.69243475264,5730.210938166479,342618486.5643797,212304011.66645715
12,55932.68675552914,4617.36606807526,264496395.98742658,210536637.6097562
13,55546.29955872513,4499.692766498155,255201761.72269574,196482077.24765462
14,55547.3340835056,4493.389824309821,254893788.09674186,194685955.74101838
15,54151.712571760036,3642.2306595171017,197216069.2340802,191541717.27743456
16,55171.56178269578,5030.381615615192,285217986.6551468,189451015.29411167
17,56682.9491743135,6550.771058159014,388136335.77001256,185772330.06463668
18,53746.99785799807,4395.549394011635,242005044.8983499,183640234.52460858
19,53482.495277793845,4440.47714541638,243927924.58481455,179868750.32593077
20,54735.486358938135,5071.468794311415,289279625.0977934,169791004.40044346
21,57472.45957223611,6842.929222237997,409277662.66028434,168090775.94455907
22,53405.02737774013,3323.5828865336707,177638788.5678534,164510521.8403159
23,56148.16384327359,4915.773060744311,293161570.6709137,160902798.54386345
24,53047.791363176286,3271.015003344248,173576173.10784146,156358722.71182895
25,55065.862853140316,4860.291206512541,280504946.7119192,153777939.89903906
26,53498.721365780126,4065.6020140770897,223689604.00836843,153777939.89903903
27,55080.615063466925,4482.218454047503,260600800.76541823,153777939.89903903
28,54435.34082973494,4837.6519851837775,272577624.53418523,153777939.89903903
29,53332.58169629776,4099.489870070744,224659699.25648913,153777939.89903903
30,52306.30268330999,3370.5994812415097,176392285.1596269,151494806.72484422
31,51690.3870171341,3111.242292908654,160882900.17229038,150678660.08915168
32,52341.937189572964,3863.3574508418833,207909658.16133618,150678660.08915165
33,53181.761888033536,4658.89901747792,257696583.999091,149836216.77303723
34,51213.41134498359,3069.705298808562,157166166.35300344,147324419.26064518
35,54956.89677707349,5422.395757474316,312167333.8273361,144052165.31866792
36,53830.025879111534,4611.71815433179,260915871.78671867,143895455.2083903
37,55288.32349082455,5192.408095701832,300586194.8667224,143895455.2083903
38,54532.41297398,4822.893611983246,274359114.7469983,143895455.2083903
39,54299.49337214652,4587.9682772413635,258987245.66974753,142180329.36706433
40,53817.166927409315,4505.966821270376,253231747.06897226,142180329.36706433
41,53802.35189345522,4502.886964941779,253040344.77481017,142180329.36706433
42,52789.49078591752,3961.0603628757226,214556895.5524262,142180329.36706433
43,56562.67896148126,6817.932738948048,404578262.76914024,140767608.44162503
44,52316.459505295345,3812.586566869502,206563199.9933757,138867807.12648618
45,51643.490137458015,3837.524642413968,204689383.38316697,137756825.1834063
46,51608.53066498074,3188.710841469863,164613466.43121588,133369513.87905513
47,53020.97122012499,3956.9686087961686,216135059.57104477,132419418.13799752
48,54113.08464233243,5276.767936345377,301246877.3234711,131831773.89213836
49,55862.699618888415,4756.469314528982,295000188.9384225,131831773.89213836
50,52686.35509129082,4744.2931813096975,262076873.9733747,131831773.89213836
51,51553.76571910438,3804.196191544265,201429840.83700207,127695312.13440292
52,53861.51757234485,5335.732865353443,300619141.1356958,127695312.13440292
53,53708.00991824147,3611.27311928404,214393303.10528868,127695312.13440289
54,51746.79124104326,3666.3375233287893,197276750.4063093,124082493.2113225
55,52829.61282893276,4372.764604814707,242246499.14611512,122208569.89288901
56,52269.767302239976,4380.648836978514,239058087.86934966,122208569.89288901
57,52931.862656888974,5002.4118098942145,278189119.2738431,122208569.89288901
58,50335.31933869646,2715.0653251322615,136673540.80403093,121774921.44445714
59,50920.25499737721,3675.7033922117284,193799711.1567411,121454669.00648014
60,50834.510394635334,3674.2189207866213,193764527.10166284,121454669.00648013
61,52679.94851484541,4265.87860733476,241335445.43701524,121454669.00648013
62,51083.68376785639,3935.0558162934663,206907139.2851308,121454669.00648013
63,53653.565178111276,5851.788561678122,330088951.1492824,121454669.00648013
64,52019.66456547776,4308.6374700355245,233383552.77972946,121454669.00648013
65,52804.10537093143,5137.569989266929,286044883.2012358,121454669.00648013
66,52926.078572179074,5105.92936683508,283368069.61989653,121454669.00648013
67,51057.210724216115,3639.9794480936857,192628167.96258798,121454669.00648013
68,49975.34291103238,2947.6163034533997,147356138.44204593,121454669.00648013
69,51081.83964338219,3837.164529210358,201367098.12047076,121454669.00648013
70,51248.35754495615,3737.346594063368,198775224.6303653,121454669.00648013
71,52839.01065575911,4525.096777245326,278174772.68111694,121454669.00648013
72,54580.22320804781,5967.514587179442,359783739.54744935,121454669.00648013
73,52812.646587033654,4580.207095462052,260162990.54861054,121454669.00648013
74,50902.38475666091,3574.640567996844,187913960.42251712,121454669.00648013
75,50955.34391866221,3797.8626688375452,200551758.79140308,120758053.08133009
76,50543.50204712445,3583.518510061397,187856063.29054844,120758053.08133009
77,53749.80381387552,5617.592873138642,319007976.520933,120758053.08133009
78,52488.91489574786,4392.979700750121,247376399.2398077,120702729.5541357
79,51740.36747345807,4481.974377789891,243102041.14380947,120702729.5541357
80,55198.426682826364,7254.362039815178,418633497.8616653,120702278.35790277
81,50461.816982389326,3632.2759171699545,189953685.70499834,120702278.35790277
82,50615.887270701875,3515.98588987271,185153210.28800544,120702278.35790277
83,51866.82273150016,4201.012293541627,228244820.1813992,120702278.35790277
84,53621.36144064045,5379.659831886771,310314392.71765924,120702278.35790277
85,54661.01022259728,5975.052083114001,363918619.9885305,120702278.35790277
86,52458.423919099034,4887.195049698415,270027432.2631755,120702278.35790277
87,54646.196652070015,5987.062478110785,349788078.81683344,120702278.35790277
88,51626.09564172254,4136.143677834825,223336243.89378762,120702278.35790277
89,53498.28982403655,5377.932725058858,311322577.04161614,120702278.35790277
90,51400.338737101425,4280.989123718255,230181909.02238154,120702278.35790277
91,50467.49588550434,3469.3868532960864,182311078.66401786,120702278.35790277
92,52813.47738567451,5386.96226502635,299349901.81385213,120702278.35790277
93,53459.944485241766,6056.470408965697,359180910.82771546,119566374.2016811
94,49452.50114106639,3007.767411446534,148732090.94152054,119566374.2016811
95,50571.37226341067,3559.7633285589495,185472406.854421,119566374.2016811
96,49577.83068909634,2865.202415455367,142278704.5983167,119122090.07790026
97,52178.84658473142,4883.822804356723,269795852.17101824,116076442.37587368
98,54944.29358556408,5920.990607078131,352857900.01562756,116076442.37587368
99,49362.69280140461,2668.1869557529217,131694431.9502924,116076442.37587368
100,51131.05340308158,3591.4296397934086,196996696.52878875,115726732.83424707
101,55797.8504865758,6791.048215949297,431793798.9290072,114307109.61222333
102,48559.82148982186,2955.4100682606895,143555757.41129252,114307109.61222333
103,50391.68358165004,4433.503139853317,235546933.46404514,114307109.61222333
104,48676.149841288374,2867.0300480296296,139612558.0777291,114307109.61222333
105,53350.032461536684,6621.431822243741,370911387.73222715,114307109.61222333
106,50546.278158578716,4468.0819222037035,238724778.81105965,114307109.61222333
107,52170.857756127676,5842.981489576664,320916793.2345518,114307109.61222333
108,51186.2534172143,5062.317805116898,287865425.89583933,113620662.08207077
109,50538.1760333851,4218.134962778917,224398515.05178577,113620662.08207077
110,49363.80299149601,3401.55579302401,174744297.16514382,113620662.08207077
111,52062.26595858724,5748.466410958805,330049569.73238343,113620662.08207077
112,51570.3681311049,5122.099731505348,279546528.68775874,113620662.08207077
113,50355.2355804378,4062.2473064700694,215172215.03748298,113620662.08207077
114,48669.000640666716,3023.2498981446815,147136092.7836523,113620662.08207077
115,49616.49820465826,3440.314056551598,176051464.11005187,113620662.08207077
116,51803.797889265676,5247.8610880783535,286617531.6633008,113620662.08207077
117,48520.71059659767,2696.2140653861175,130839044.91655827,113620662.08207077
118,49534.05324959742,3379.069977904504,174149197.53461426,113620662.08207077
119,53194.95533937596,5869.221886973586,334449647.35805666,113620662.08207077
120,49445.8122867568,3261.9525210816023,166708774.0206187,113620662.08207077
121,48548.325999747074,2721.479519858699,132175512.91308108,113573259.16561107
122,54439.369193136095,6000.8392930694445,357589046.2919819,113346333.12089065
123,50226.09854374865,4369.749228076122,229727925.44307813,113346333.12089065
124,50118.56303512916,4285.025094081828,225989241.76340204,113346333.12089065
125,52035.85367630808,5580.878025240714,305045399.7874821,113346333.12089063
126,51218.079113668224,5069.279742452991,287495128.36375403,113346333.12089063
127,51178.279334928615,4387.413139338036,243767157.81684723,112385113.0105643
128,50200.22193141878,4330.044501530474,229567468.50251156,112385113.0105643
129,48406.094131896454,2748.0206985597297,133007957.92678276,112385113.0105643
130,49444.57785165463,3736.650765245556,191050884.22819695,112385113.0105643
131,49622.87862914099,3575.114812994597,183292963.5876259,109737299.96211208
132,51630.69090423346,4986.441491025931,272224888.2310704,109199186.50426129
133,50015.582053710656,4322.315267990276,226655239.2056811,109199186.50426129
134,51881.079935245405,5389.124232984859,295662708.9136948,109199186.50426129
135,50361.895598658855,4185.672653229388,222533721.59366855,109199186.50426129
136,48072.51000693792,2885.610755082507,138706587.86248282,109199186.50426129
137,49179.37427986333,3478.435788020876,177526089.50474185,109199186.50426129
138,48103.413876159684,2717.2786054223507,130710644.81832568,108501587.78337064
139,50402.57838672403,4343.888715459625,230664265.17439705,108501587.78337064
140,51960.90647257688,4829.616579980784,270317772.1779769,108501587.78337064
141,48230.98857987535,2492.2628592401675,120237626.60583198,108492993.67080581
142,50821.43857807757,4109.868646024304,225761384.56390005,108492993.67080581
143,50015.930982250014,3718.9188307758036,199684469.24725378,108492993.67080581
144,50196.09395062133,4396.638908218797,232112873.5028821,108492993.67080581
145,48698.461222260245,2776.425491973575,135341271.5435444,108492993.67080581
146,51042.48419180917,4333.723266173439,238936404.98330206,108492993.67080581
147,51114.540562476664,5061.6216816263,273782482.7224819,108492993.67080581
148,50977.20032281926,5004.914855226813,284982375.9437252,108492993.67080581
149,52894.424836300175,6075.328107948049,342621011.96268,108492993.67080581
150,50154.784299114064,4113.388678403754,218525319.12469253,106205084.48343287
151,49413.92011065622,3582.8477122298123,183658358.13480243,106205084.48343287
152,49273.7471276057,3508.54684107547,179305420.12197265,106205084.48343287
153,50291.807731897905,4223.504743434834,225188749.62444168,106205084.48343284
154,48315.83439044525,2686.815143600261,129842680.95425239,106205084.48343284
155,49413.549855263955,3354.4092460304064,171439310.3041138,106205084.48343284
156,49342.39674865243,3505.5244550373864,179350399.65474722,106205084.48343284
157,53148.87273507742,5824.96662650571,331708809.55676633,106205084.48343284
158,51173.24879393079,4959.059103032405,268830623.2911606,106205084.48343284
159,49242.611371130086,3502.841333951482,179194831.70764595,106205084.48343284
160,50066.31058662294,4109.823519327953,216955256.13514534,106205084.48343284
161,52267.14039323591,5672.300572525664,327346775.2028858,106205084.48343284
162,49317.36323608448,3445.484474128022,176763617.2543636,106205084.48343284
163,49433.795742608454,3716.1477925415047,191171002.3377028,106205084.48343284
164,51279.79364900418,5240.7401868828365,297914177.33592343,106205084.48343284
165,50632.51046159338,4603.8411922619325,244936010.05553752,106205084.48343284
166,49208.591782665295,3579.7379714989,182320361.69213495,106205084.48343284
167,51092.329653093315,4924.995744662668,266968881.61968604,106205084.48343284
168,50147.39176628312,4253.000731117876,224946330.58199692,106092698.63055845
169,49713.85820795468,3606.726029147116,184854104.58475325,106092698.63055845
170,50207.76594997266,4562.408581404538,241376746.91547838,106092698.63055845
171,49165.28839968993,3496.439397320738,178736432.73162556,106092698.63055845
172,48396.51920672351,2731.039294862402,132189601.71594672,106092698.63055845
173,48395.21370243952,2700.284129234287,130705031.13051745,106092698.63055845
174,49232.65605918076,3293.5811218941585,167873178.5657545,106092698.63055845
175,54123.777505638194,7333.719602347128,414943305.4686497,106092698.63055845
176,50935.32555367368,5111.485655724619,290985357.36672384,106092698.63055845
177,49266.12160326898,3517.282492327892,179117059.10855594,106092698.63055845
178,51991.88500763237,5000.926527050725,280221607.99761146,106092698.63055845
179,50437.625325856105,3393.1729332264854,183804166.5702812,106092698.63055845
180,48343.90187770843,2723.0104038573304,131718923.74574848,106092698.63055845
181,49294.18538973383,3562.636764915524,183294525.6457708,106092698.63055845
182,48347.880473214645,2737.0984887481704,132396063.3473593,104283900.90436174
183,51209.20428044655,5070.430808092015,275794638.7764104,104283900.90436174
184,49235.49972620296,3341.8905975775842,171671684.7741795,104283900.90436174
185,48388.091411333284,2681.6645018265867,129830130.91345794,104283900.90436174
186,50369.71485187231,3740.1088401167326,201496365.61175945,104283900.90436174
187,53073.1552801111,5672.068914520436,323535114.265077,104283900.90436174
188,51175.94937409271,4736.782872072432,256619367.88049936,104283900.90436174
189,48540.76685491245,2917.415253600515,141662689.0843541,104283900.90436174
190,50400.80286321321,4251.071111696485,225068065.92110538,104283900.90436174
191,49158.14652366408,3541.9996197644896,181070305.67752782,103907891.05011034
192,51018.70589215305,5140.667931402519,291759577.0373767,103907891.05011034
193,51933.50117602553,5096.548831876496,307573270.74835545,103907891.05011034
194,49035.98963959662,3425.525096365779,173698175.085447,103907891.05011034
195,48175.96502576755,2802.3822441940824,135024496.5065151,103907891.05011034
196,50041.22629550781,4091.952354134538,216774608.50993663,103907891.05011034
197,49993.89760583018,4225.3013636591,222117541.28739232,103907891.05011034
198,47955.08406275326,2668.151405245412,127971659.10557349,103907891.05011034
199,51075.168798510225,4360.588892260038,240878344.68920636,103907891.05011034
200,51156.48886977766,5045.92577780802,274538651.6040567,103907891.05011034
201,50900.41409949822,5142.04381584741,294268168.77467686,103907891.05011034
202,50844.60644000282,4035.287016681644,220714539.77428013,103907891.05011034
203,52857.70499710785,6486.9346139090485,376649664.73118037,103907891.05011034
204,48087.78651940727,2588.6451780138555,124518124.54757401,103907891.05011034
205,49160.06073971124,3512.6504155189295,179721290.56903446,103907891.05011034
206,48049.8372340873,2867.203453347441,137775634.66564584,103907891.05011034
207,48284.79154974795,2654.9540527839745,128275563.05859175,103907891.05011034
