,per_it_avg_total_length,per_it_best_total_length,per_it_best_max_car_length,per_it_best_min_car_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,60641.1444521677,58060.10814011864,4970.389664270858,0.0,6832.544896335328,60641.1444521677,58060.10814011864
1,58481.835801591886,57600.78075345242,4970.389664270858,0.0,5061.733361771252,58481.835801591886,57600.78075345242
2,58955.554453197015,57600.78075345241,4970.389664270858,0.0,5696.690561940316,58955.554453197015,57600.78075345241
3,58987.943681374,57449.462634344556,4636.581055743743,0.0,5725.913228025376,58987.943681374,57449.462634344556
4,58616.93156774959,56856.37631452337,4958.624379703822,0.0,5365.221914656891,58616.93156774959,56856.37631452337
5,60220.08589599667,56856.37631452337,4958.624379703822,0.0,7091.917731519829,60220.08589599667,56856.37631452337
6,58382.27159940123,56233.1324139559,4958.624379703822,0.0,5623.6491985149,58382.27159940123,56233.1324139559
7,57353.72458201238,55889.90416268972,3442.318006366499,0.0,5526.7726207341775,57353.72458201238,55889.90416268972
8,57214.84124951202,55683.808394080515,3551.6027156911287,0.0,4173.751256810311,57214.84124951202,55683.808394080515
9,60120.892277581734,54895.89655295433,3551.6027156911287,0.0,6262.58790218137,60120.892277581734,54895.89655295433
10,55913.126182925786,54859.63099513235,3929.990108493232,0.0,4408.0734378639145,55913.126182925786,54859.63099513235
11,59910.21231808797,53955.48951212951,3551.6027156911287,0.0,7242.702274315978,59910.21231808797,53955.48951212951
12,56294.98252737378,53879.787768435606,3235.1179173595633,0.0,5349.272622243968,56294.98252737378,53879.787768435606
13,55529.086278898736,53879.787768435606,3235.1179173595633,0.0,4278.3386368985275,55529.086278898736,53879.787768435606
14,56261.45215400013,53411.0740564878,3364.1890890369214,0.0,4253.716453905401,56261.45215400013,53411.0740564878
15,59002.74107559235,53101.22679070433,3364.1890890369214,0.0,6745.663743197647,59002.74107559235,53101.22679070433
16,55456.62099945359,52863.40227792102,3251.9352462222055,0.0,5169.909348678763,55456.62099945359,52863.40227792102
17,55526.24827254333,52863.40227792102,3251.9352462222055,0.0,5207.487148238477,55526.24827254333,52863.40227792102
