,per_it_avg_total_length,per_it_best_total_length,per_it_best_max_car_length,per_it_best_min_car_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,60695.440143067004,57050.06640394613,7004.78124488607,0.0,7073.445487918421,60695.440143067004,57050.06640394613
1,57398.461245448096,57050.06640394613,7004.78124488607,0.0,7016.045478540065,57398.461245448096,57050.06640394613
2,57113.86291293817,56971.22644037035,7004.78124488607,0.0,7224.295232213219,57113.86291293817,56971.22644037035
3,57934.510994351025,56358.42539224937,6549.555001731837,0.0,7585.418945050947,57934.510994351025,56358.42539224937
4,57648.92407950664,56103.358667964174,6549.555001731837,0.0,7066.89805948799,57648.92407950664,56103.358667964174
5,56139.03898319129,55989.18396838305,6549.555001731837,0.0,6255.460340806325,56139.03898319129,55989.18396838305
6,58255.591773049484,55666.09079073547,7625.95365559611,0.0,7654.0317227308215,58255.591773049484,55666.09079073547
7,56697.11745964928,55379.325313500376,7956.9482488897,0.0,7776.751310122183,56697.11745964928,55379.325313500376
8,55748.645159469976,54786.45745363085,6775.474536671339,0.0,7592.974892110428,55748.645159469976,54786.45745363085
9,57857.73051566398,53593.02400651247,5573.068491902969,0.0,8178.2219968449335,57857.73051566398,53593.02400651247
10,54960.10558346067,53368.17454983141,4181.948068928794,0.0,6038.970948279822,54960.10558346067,53368.17454983141
11,55761.24779156706,53123.59720310755,3792.8316399334685,0.0,5036.694114660376,55761.24779156706,53123.59720310755
12,55729.78158632024,52658.612147835825,3792.8316399334685,0.0,5443.468998059254,55729.78158632024,52658.612147835825
13,55042.12210662545,52505.67447830362,3370.140315770534,0.0,5431.490631136908,55042.12210662545,52505.67447830362
14,55929.54140871392,52505.67447830362,3370.140315770534,0.0,6228.870411884479,55929.54140871392,52505.67447830362
15,54164.18272912722,52505.67447830361,3792.8316399334685,0.0,4362.202965039242,54164.18272912722,52505.67447830361
16,53715.31386284249,52505.67447830361,3792.8316399334685,0.0,4724.482780912966,53715.31386284249,52505.67447830361
17,56338.51776117212,52505.67447830361,3792.8316399334685,0.0,5630.512393341751,56338.51776117212,52505.67447830361
18,54487.9332705784,51491.09878852687,3370.140315770534,0.0,5172.490863310877,54487.9332705784,51491.09878852687
19,52846.559157448166,51491.09878852686,3370.140315770534,0.0,4159.758467596364,52846.559157448166,51491.09878852686
20,56399.49620877905,51491.09878852686,3370.140315770534,0.0,6981.140646099203,56399.49620877905,51491.09878852686
21,54917.032082400845,51491.09878852686,3370.140315770534,0.0,5975.121705656404,54917.032082400845,51491.09878852686
22,54695.42269105858,51216.21262678225,3370.140315770534,0.0,5378.212432299859,54695.42269105858,51216.21262678225
23,52483.27267244067,51216.21262678224,3908.545581789981,0.0,4420.698215485905,52483.27267244067,51216.21262678224
24,51744.23234545187,50984.111040934906,3908.545581789981,0.0,3905.2034694159242,51744.23234545187,50984.111040934906
25,52255.432283512506,50043.49204611695,3487.8694068834,0.0,4525.338996752431,52255.432283512506,50043.49204611695
26,51748.289738917636,49518.09847108106,3487.8694068834,0.0,4409.972286468543,51748.289738917636,49518.09847108106
27,55100.88587471511,49136.49880783979,3487.8694068834,0.0,7772.345907175778,55100.88587471511,49136.49880783979
28,54755.87289601589,49136.49880783979,3487.8694068834,0.0,6679.32285475892,54755.87289601589,49136.49880783979
29,54558.790110000016,49136.49880783979,3487.8694068834,0.0,7436.733542424173,54558.790110000016,49136.49880783979
30,50190.41649955111,48782.76011230832,3370.140315770534,0.0,4269.676999097507,50190.41649955111,48782.76011230832
31,55012.79559677468,48415.60312022843,3370.140315770534,0.0,6600.519246874335,55012.79559677468,48415.60312022843
32,51937.94924969322,48228.206288018286,3370.140315770534,0.0,5763.277522759422,51937.94924969322,48228.206288018286
33,54022.97836055644,48161.395067619414,3370.140315770534,0.0,6091.472420856708,54022.97836055644,48161.395067619414
