,per_it_avg_total_length,per_it_best_total_length,per_it_best_max_car_length,per_it_best_min_car_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,59114.023841918075,55745.535393963255,5970.371956512828,0.0,6592.851020101545,59114.023841918075,55745.535393963255
1,55758.78356232636,54914.74027945278,5970.371956512828,0.0,5803.03023828947,55758.78356232636,54914.74027945278
2,57402.23872792329,54914.74027945277,5970.371956512828,0.0,6984.543982235367,57402.23872792329,54914.74027945277
3,59418.41769848871,54752.92098444566,5408.860760725257,0.0,8029.470585435544,59418.41769848871,54752.92098444566
4,56318.70142640012,54283.50701393634,5377.752729325542,0.0,5811.127401710037,56318.70142640012,54283.50701393634
5,57986.932744107,54041.56023035957,4804.771718464309,0.0,6379.839038553141,57986.932744107,54041.56023035957
6,56343.02229837144,53262.22511051167,4287.1316289245715,0.0,6226.289329708533,56343.02229837144,53262.22511051167
7,58056.111833412724,53262.22511051167,4287.1316289245715,0.0,7472.714269932481,58056.111833412724,53262.22511051167
8,55973.55096172534,53262.22511051167,4287.1316289245715,0.0,5047.518780100612,55973.55096172534,53262.22511051167
9,53411.37612600704,52352.024281282764,4287.1316289245715,0.0,4277.6122145583295,53411.37612600704,52352.024281282764
10,55896.939597832155,51810.957776286574,3756.996857035781,0.0,5861.044279847896,55896.939597832155,51810.957776286574
11,55243.943917488425,51810.957776286574,3756.996857035781,0.0,6374.428095142748,55243.943917488425,51810.957776286574
12,56282.02905975272,51810.957776286574,3756.996857035781,0.0,6347.689675186773,56282.02905975272,51810.957776286574
13,52940.249610802006,51259.84092635049,3756.996857035781,0.0,4611.081284664675,52940.249610802006,51259.84092635049
14,53580.55195831302,50662.6887958013,3712.6454449600637,0.0,5501.956128670485,53580.55195831302,50662.6887958013
15,52882.533139219566,50650.439838368475,3712.6454449600637,0.0,5225.275192540112,52882.533139219566,50650.439838368475
16,53907.8186080997,50248.82540863536,3712.6454449600637,0.0,6187.058350196521,53907.8186080997,50248.82540863536
17,53673.17341273392,50041.788474738794,3674.642002996849,0.0,5344.795487898431,53673.17341273392,50041.788474738794
18,52274.16149829105,49501.069548658386,3687.8385353417734,0.0,5449.539966794926,52274.16149829105,49501.069548658386
19,52930.62220932664,49501.069548658386,3687.8385353417734,0.0,5950.938339752926,52930.62220932664,49501.069548658386
20,52862.235090670525,49409.96786492571,3687.8385353417734,0.0,6014.730879684969,52862.235090670525,49409.96786492571
21,53915.837286036854,49404.81075623122,3687.8385353417734,0.0,5963.694216696962,53915.837286036854,49404.81075623122
