,per_it_avg_total_length,per_it_best_total_length,per_it_best_max_car_length,per_it_best_min_car_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,59264.77507810616,57085.48909220361,4620.348135324793,0.0,6298.81770885252,373717360.1983681,263754833.08126673
1,57071.39769463775,56867.389362681555,4620.348135324793,0.0,4638.40991552263,264724053.7543078,262747136.40265468
2,57021.55008396781,56867.389362681555,4620.348135324793,0.0,4620.348135324793,263459412.6037899,262747136.40265468
3,57127.479445874844,57198.819683727794,4358.439742446355,0.0,4575.356749663688,261381620.04892293,249297608.93058208
4,57227.044841759474,56474.70584494111,3925.400668046604,0.0,4315.13583500638,246975051.14647502,221685848.0514673
5,57691.402837734495,56561.52385225835,3776.8061182125048,0.0,4766.986576713287,282712278.0777745,213621909.34063187
6,62027.42283431323,56126.861964862605,3776.8061182125048,0.0,7163.681714042868,471735350.3194259,211980275.6649618
7,57169.147032642235,56321.958557045786,3715.925865363023,0.0,4702.299085810942,276736516.89132655,209288222.5900307
8,57469.08643183714,55799.57692099821,3715.925865363023,0.0,4739.995533515464,280832981.2991668,207347091.15705085
9,56081.20169008446,55181.49842018981,3715.925865363023,0.0,3858.2261224003146,216439362.96066636,205050357.26907212
10,55299.48578709222,55301.02942908986,3634.325903659665,0.0,3803.374062565158,210305283.84508988,200981963.75318673
11,56418.967038505085,55301.02942908986,3632.5625364956554,0.0,4725.273794489956,275081302.12134683,200884447.73375556
12,55545.41804053802,55003.29661817799,3632.5625364956554,0.0,3764.4142109083523,209173841.8689879,199802914.67895156
13,54981.11204609228,54784.408874258064,3611.6167047558665,0.0,3628.373370147697,199491806.18038762,197860286.25044596
14,56949.75256897175,54375.60395414237,3611.6167047558665,0.0,5181.271991519483,308942656.1864484,196383839.57196972
15,54516.35096287541,54375.60395414237,3611.6167047558665,0.0,3620.43699643539,197370204.8743441,196383839.57196972
16,54442.70211873663,53859.34687625596,3504.2135831194264,0.0,3650.3776458010857,198769187.0952267,188734654.90171698
17,57108.783085555864,53859.34687625596,3305.7978230584595,0.0,5296.871167298822,325482384.41101503,178048111.6548774
18,55128.017447239545,53561.69024822083,3305.7978230584595,0.0,4313.036899584627,246582295.63426828,177064119.02189994
19,53741.9567647263,53561.690248220824,3305.7978230584595,0.0,3446.756617422773,185216958.2434506,177064119.0218999
20,54975.480252646186,53561.690248220824,3305.7978230584595,0.0,4183.107886912834,238051215.2123092,177064119.0218999
21,54656.916855362244,53350.31640749844,3305.7978230584595,0.0,4269.271790256642,241354952.5477549,176365359.83938834
22,53527.37224394605,53350.31640749844,3305.7978230584595,0.0,3354.453877109936,179557501.20802394,176365359.83938834
23,55715.29653453069,52848.83181590402,3305.7978230584595,0.0,5138.678403812082,301740406.23488504,174707553.16819817
24,53198.81429400157,52479.84111878091,3305.7978230584595,0.0,3402.386766296537,181068268.06156632,173487744.52491975
25,52804.42030360063,52479.84111878091,3305.7978230584595,0.0,3398.9866358459562,179550096.68004045,173487744.52491975
26,54888.21519094381,52479.84111878091,3305.7978230584595,0.0,5138.501600019389,296411035.34207547,173487744.52491975
27,52843.04873090092,51552.40631535644,3305.7978230584595,0.0,3529.4072297668636,186555237.45752105,170421832.5707305
28,51753.73310809583,51381.33898002548,3305.7978230584595,0.0,3434.6776607777283,177731444.00385267,169856318.545997
29,52554.331684179895,51046.998604036686,3305.7978230584595,0.0,4216.267423918832,230001604.0041299,168751056.8588927
30,52262.86572446624,51046.998604036686,3305.7978230584595,0.0,4308.393287769635,233270080.4171969,168751056.8588927
31,53470.316957561925,51046.998604036686,3305.7978230584595,0.0,5129.791648475306,288361177.283318,168751056.8588927
32,52100.12314175449,50671.45278429759,3305.7978230584595,0.0,4159.3110281366025,224982126.20269793,167509578.30554047
33,51852.14198093491,50578.45039666563,3302.657271175597,0.0,4293.373429971854,231231942.45778865,167043286.967342
