,per_it_avg_total_length,per_it_best_total_length,per_it_best_max_car_length,per_it_best_min_car_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,59836.48687353447,56828.93775582419,5009.348658085133,0.0,6610.133645539408,396733382.25151044,284675963.08754146
1,56922.05316322221,56828.93775582419,5009.348658085133,0.0,5131.196798498784,292149000.47561896,284675963.08754146
2,56828.93775582418,56828.93775582418,5009.348658085133,0.0,5060.971842814593,287609653.83928937,284675963.0875414
3,57760.130547837776,57027.199799712645,4759.487665389945,0.0,5733.649011558968,337872663.9447943,271420254.03846025
4,57063.195272598976,57011.70480784595,4759.487665389945,0.0,4759.487665389944,271591574.0476726,271346505.8157954
5,56907.396021255394,56232.274776690705,4759.487665389945,0.0,4871.083586336566,277197819.5155571,267636818.1964775
6,56296.702108643556,56209.556867495696,4683.652154830037,0.0,4788.705601900525,269586622.6049162,263266012.1444877
7,57338.628731568206,56165.45934835529,4683.652154830037,0.0,5508.291318854817,323776590.7390133,263059474.7039431
8,56254.76199835555,56165.45934835529,4196.38178990595,0.0,4586.198081845219,257987138.1597982,235691710.83114105
9,56088.71626996387,55276.82848605758,4196.38178990595,0.0,4264.663245682563,239204726.90314585,231962676.46264654
10,55355.017660017926,55276.82848605757,4141.999056583477,0.0,4231.248057064145,234253850.68634826,228956571.44017714
11,55261.64388575127,55276.82848605757,4099.450737669479,0.0,4137.744224692076,228658483.22733593,226604635.313198
12,55443.20203770454,55276.82848605757,4099.450737669479,0.0,4201.072715255492,232904016.11766177,226604635.313198
13,56246.69717794379,54873.98874577498,4099.450737669479,0.0,4985.280461446394,287620643.5735459,224953213.64273393
14,55109.95155067767,54873.98874577497,4099.450737669479,0.0,4099.45073766948,225920531.53735486,224953213.6427339
15,54774.33468490959,54873.98874577497,3835.2127241848116,0.0,4180.069812357886,228968576.92655402,210453419.86457032
16,54872.185912191715,54855.96040994241,3835.2127241848116,0.0,3848.305344394267,211164949.90829855,210384277.3615894
17,54933.86693494061,54855.96040994241,3835.2127241848116,0.0,3835.2127241848116,210683065.45755953,210384277.3615894
18,54972.038682534956,54855.9604099424,3835.2127241848116,0.0,3909.8306685123134,214922701.22953844,210384277.36158937
19,54879.8442694091,54855.9604099424,3746.4938818994274,0.0,3893.2022970997546,213656950.7593302,205517520.0615664
20,54791.322546049036,54855.9604099424,3746.4938818994274,0.0,3806.581353550568,208526521.5650202,205517520.0615664
21,54855.96040994241,54855.9604099424,3658.4956462042255,0.0,3905.2755493067934,214227640.9226895,200690292.32812566
22,55877.65100366056,54855.9604099424,3658.4956462042255,0.0,4477.839451101226,257745192.8254179,200690292.32812566
23,54963.33321310254,54855.9604099424,3658.4956462042255,0.0,3809.6340313876244,209536238.05587333,200690292.32812566
24,54881.993925064584,54855.9604099424,3658.4956462042255,0.0,3717.989876655716,204049148.98012248,200690292.32812566
25,55043.81213771699,54855.9604099424,3658.4956462042255,0.0,3787.988253596148,208581661.5339637,200690292.32812566
26,55111.230497665514,54855.9604099424,3658.4956462042255,0.0,3792.0198926500016,209022058.89846808,200690292.32812566
27,54800.37588780123,54855.96040994241,3599.616882671751,0.0,3652.6077698509775,200163951.4837435,197460441.20680186
28,54940.47304880965,54855.96040994241,3599.616882671751,0.0,3663.638503595858,201290483.7992733,197460441.20680186
29,55013.03411709787,54855.96040994241,3599.616882671751,0.0,3623.176466823057,199355235.90259814,197460441.20680186
30,54834.858482158255,54644.94113210082,3599.616882671751,0.0,3599.6168826717503,197384482.3512931,196700852.6517141
31,54635.44799626941,54644.94113210082,3392.277672302346,0.0,3732.359632082234,203919451.36951154,185370813.70670173
32,54519.49509060212,54644.94113210084,3294.4612451895296,0.0,3544.268894540087,193250817.29282433,180025640.80536947
33,55033.02024430783,54644.94113210083,3294.4612451895296,0.0,3503.8242976874617,192930276.36403188,180025640.80536944
34,55828.76029085318,54644.94113210083,3262.753538384278,0.0,4366.444718304743,252979699.22775984,178292975.03356254
35,54903.49962493659,54644.94113210083,3212.2041252282993,0.0,3330.9652170831823,182939222.0016798,175530705.32739186
36,54646.41284595417,54746.835929317305,3077.5250898537593,0.0,3198.736221690845,174798107.6674258,168484761.16258126
37,54788.073165589965,54746.8359293173,3077.5250898537593,0.0,3099.2187053873363,169799326.60217702,168484761.16258124
38,54742.48387750967,53850.383940699874,3077.5250898537593,0.0,3137.94934871647,171780109.93229714,165725907.67576182
39,54950.18302972127,53539.78181044645,3077.5250898537593,0.0,4148.234730570226,237425060.52309218,164770021.8269449
40,54635.178929882764,53539.78181044645,3004.168661229158,0.0,4123.560197825926,234542100.6207272,160842534.64399013
41,53603.137876112,53169.05984245631,3004.168661229158,0.0,3077.4826567209248,164958082.2732426,159728823.32572493
42,53250.1643798205,53169.05984245629,3004.168661229158,0.0,3054.544902894087,162650932.44287854,159728823.3257249
43,53169.05984245629,53169.059842456285,3004.168661229158,0.0,3246.7187340779747,172624982.66381574,159728823.32572487
44,54482.93374351307,53169.059842456285,3004.168661229158,0.0,3962.7149570388856,224869076.32612792,159728823.32572487
45,53182.056210623065,53169.059842456285,3004.168661229158,0.0,3004.1686612291583,159767866.60768133,159728823.32572487
46,53339.93029447133,53169.059842456285,3004.168661229158,0.0,3033.376484114614,161826638.11844248,159728823.32572487
47,53194.314001042745,52865.69557091295,3004.168661229158,0.0,3062.396714998378,162894241.9788815,158817465.88821778
48,52899.45853892235,53203.32525100695,2836.579641165821,0.0,2987.4097592228245,158027266.22432894,150915469.24932978
49,53273.730291752014,53631.65312937537,2764.6771851221993,0.0,2829.3893955614594,150729553.99637455,148274207.8071717
50,53639.35287369256,53631.65312937536,2764.6771851221993,0.0,2987.6269566635788,160258101.19165286,148274207.80717164
51,53631.653129375365,53631.65312937536,2764.6771851221993,0.0,2829.381560518042,151744410.42435434,148274207.80717164
52,53597.68684689484,52790.75076538923,2764.6771851221993,0.0,2886.2114989716792,154704235.62906417,145949384.22654387
53,52771.04968670339,52417.93756506321,2764.6771851221993,0.0,3033.0612647409225,160068291.72762904,144918676.07729015
54,53619.851654250175,52417.93756506321,2764.6771851221993,0.0,3742.988290512444,209811020.52760434,144918676.07729015
55,52421.419742499376,52417.93756506321,2764.6771851221993,0.0,2769.1572032015983,145163136.4817788,144918676.07729015
56,53578.71187191988,52417.93756506321,2764.6771851221993,0.0,3884.714037792771,217872662.602854,144918676.07729015
57,52455.75858161406,52417.93756506321,2764.6771851221993,0.0,2951.703088669939,154853242.8525326,144918676.07729015
58,52693.0587960214,52417.93756506321,2764.6771851221993,0.0,2789.3588741967446,147001936.87503988,144918676.07729015
59,52419.74039864646,52417.93756506321,2662.2067331947464,0.0,2838.0998598579745,148772325.51032612,139547386.3258931
60,52499.42167930813,52417.93756506321,2532.038997973922,0.0,2678.889536165972,140638792.0080403,132724262.10810225
61,52484.88944882775,52417.93756506321,2522.8537322213197,0.0,2763.954777403127,145042245.39390954,132242789.42136383
62,52512.66799993673,52204.459187873035,2522.8537322213197,0.0,2545.3316955959253,133675416.34473868,131704214.70072106
63,52406.551169345315,52204.459187873035,2522.8537322213197,0.0,2616.5229779175083,137136874.799208,131704214.70072106
64,52267.57938489357,52204.459187873035,2522.8537322213197,0.0,2633.01901359282,137609540.56485415,131704214.70072106
65,54489.53059951488,52204.459187873035,2522.8537322213197,0.0,4507.109986093838,262396058.189128,131704214.70072106
66,52320.53746046558,52204.459187873035,2522.8537322213197,0.0,2700.0982884983714,141265406.81983835,131704214.70072106
67,52267.51326858376,51808.05983800628,2522.8537322213197,0.0,2613.6243758670394,136690557.43094552,130704157.1214596
68,53059.081541047104,51415.93875021811,2522.8537322213197,0.0,3598.5543666921176,199533254.9805041,129714892.97165054
69,51466.04088395726,51154.63591166762,2522.8537322213197,0.0,2623.796365450146,135031353.57412568,129055664.1301734
70,51247.42034793402,51154.63591166762,2522.8537322213197,0.0,2585.9275116105973,132516261.91173151,129055664.1301734
71,51303.0624159625,51094.03704371558,2522.8537322213197,0.0,2611.5970959256747,133983424.1686209,128902782.04999222
72,51272.74930822036,51094.03704371558,2522.8537322213197,0.0,2709.6552054246513,138987522.5426564,128902782.04999222
73,53313.239404066895,51094.03704371558,2522.8537322213197,0.0,4491.741859035853,255931090.71624985,128902782.04999222
74,51143.66288102155,51094.03704371558,2522.8537322213197,0.0,2631.073242420116,134557352.44180423,128902782.04999222
75,51082.421056511135,50675.41187051046,2522.8537322213197,0.0,2522.8537322213197,128873476.61332007,127846651.96936989
76,51721.00999857456,50675.41187051045,2522.8537322213197,0.0,3507.6742910445364,189826090.40033957,127846651.96936984
77,50876.25899602836,50675.41187051045,2522.8537322213197,0.0,2572.5837916359155,130908214.44457288,127846651.96936984
78,50699.29635522644,50232.13368925622,2522.8537322213197,0.0,2522.8537322213197,127906909.03077777,126728325.95538034
79,50338.07905089566,49655.49674234727,2522.8537322213197,0.0,2522.8537322213197,126995610.60640399,125273555.28173439
80,49713.16043703816,49655.49674234727,2522.8537322213197,0.0,2522.8537322213197,125419032.34909901,125273555.28173439
81,49904.73985164966,50183.001731777105,2454.0974914098415,0.0,2732.86358314189,136502104.37783536,123153978.66136992
82,50274.12860864425,50183.0017317771,2350.60479099052,0.0,2528.8536257589235,127146525.8979564,117960404.29700081
83,50344.32762505075,50183.0017317771,2350.60479099052,0.0,2350.60479099052,118339617.71464066,117960404.29700081
84,51227.79141136618,50043.760695515884,2350.60479099052,0.0,3362.02973565963,181300003.73060215,117633103.65006272
85,50059.1517377136,50043.760695515884,2216.4453279149648,0.0,2514.0717867967383,125849785.12733229,110919259.58487073
86,50166.41103064867,49819.619977629394,2216.4453279149648,0.0,2255.564776761262,113166619.95954807,110422463.93791571
