,per_it_avg_total_length,per_it_best_total_length,per_it_best_max_car_length,per_it_best_min_car_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,60577.305366611654,57958.50101398654,5561.738471550299,0.0,6970.2031628937475,60577.305366611654,57958.50101398654
1,60186.700654844055,57038.460744014745,4539.542140128668,0.0,6538.02216671412,60186.700654844055,57038.460744014745
2,58902.46806812075,56323.85597198703,4164.926335915227,0.0,5796.326547137933,58902.46806812075,56323.85597198703
3,56609.76020495935,55763.2687792421,4164.926335915227,0.0,4212.643162224052,56609.76020495935,55763.2687792421
4,60397.42744557418,55763.268779242084,4611.897169215366,0.0,7585.9454851821165,60397.42744557418,55763.268779242084
5,65510.56578539121,55763.268779242084,4611.897169215366,0.0,8369.730550673241,65510.56578539121,55763.268779242084
6,57881.61877157405,55369.37410759749,4611.897169215366,0.0,6043.990463990812,57881.61877157405,55369.37410759749
7,58017.14330744769,55369.37410759749,4611.897169215366,0.0,5987.2589553670905,58017.14330744769,55369.37410759749
8,57834.95766588376,55369.37410759749,4611.897169215366,0.0,6035.053602465312,57834.95766588376,55369.37410759749
9,62830.56408303454,55040.41916443126,4611.897169215366,0.0,7828.547869125321,62830.56408303454,55040.41916443126
10,58468.12722548377,54105.419224546604,4995.045638752197,0.0,6838.223726031027,58468.12722548377,54105.419224546604
11,56655.18132637629,54105.419224546604,4995.045638752197,0.0,6307.968706061025,56655.18132637629,54105.419224546604
12,54483.26760294804,53917.06986525336,4727.297439181357,0.0,4434.9796215456745,54483.26760294804,53917.06986525336
13,57366.04544726729,53917.06986525336,4727.297439181357,0.0,6033.393459180937,57366.04544726729,53917.06986525336
14,57559.437323735605,53425.597816866,3972.8068756832467,0.0,6651.792095440243,57559.437323735605,53425.597816866
15,56874.428375382195,53425.597816865986,3972.8068756832467,0.0,5518.84867064794,56874.428375382195,53425.597816865986
16,57976.629272014354,53161.26195202362,3972.8068756832467,0.0,6612.9333905974345,57976.629272014354,53161.26195202362
17,54397.7407028177,51972.39783677165,3385.6943785033,0.0,4601.640749140568,54397.7407028177,51972.39783677165
18,52446.983044598994,51972.39783677165,3385.6943785033,0.0,3656.212462619842,52446.983044598994,51972.39783677165
19,57656.87123784444,51972.39783677165,3385.6943785033,0.0,6803.649402774681,57656.87123784444,51972.39783677165
20,53197.90675295193,51961.11058175322,3385.6943785033,0.0,4342.816846865086,53197.90675295193,51961.11058175322
21,54174.94440169755,51531.16494637528,3385.6943785033,0.0,5224.770054534574,54174.94440169755,51531.16494637528
22,55296.70488249026,51531.16494637527,3658.516548923937,0.0,5878.714124453453,55296.70488249026,51531.16494637527
23,56154.66593738736,51347.67417753367,3644.247050631823,0.0,6291.271565406456,56154.66593738736,51347.67417753367
24,56085.56546507489,51347.67417753367,3644.247050631823,0.0,6704.839612612011,56085.56546507489,51347.67417753367
25,55026.489739664525,50939.07356252473,3070.245874097004,0.0,6040.485274516193,55026.489739664525,50939.07356252473
26,53149.59632755895,50939.07356252473,3070.245874097004,0.0,4917.5490652863,53149.59632755895,50939.07356252473
27,52008.24531524808,50585.580635945444,3027.1660541040146,0.0,4286.906995117363,52008.24531524808,50585.580635945444
28,51838.07361850831,50585.580635945444,3027.1660541040146,0.0,3956.3258000595147,51838.07361850831,50585.580635945444
29,56351.20802446698,50585.580635945444,3027.1660541040146,0.0,7042.3243447053665,56351.20802446698,50585.580635945444
30,55271.45912176526,50585.580635945444,3027.1660541040146,0.0,5887.756598842927,55271.45912176526,50585.580635945444
31,55261.79933677772,50585.580635945444,3027.1660541040146,0.0,6730.760243079234,55261.79933677772,50585.580635945444
32,50892.983125575105,49706.897346449245,3369.5898487752665,0.0,3202.448497637687,50892.983125575105,49706.897346449245
33,53414.915039472704,49706.897346449245,3369.5898487752665,0.0,5757.161165468945,53414.915039472704,49706.897346449245
34,50070.00031437227,49572.4701732166,3369.5898487752665,0.0,3438.2338138482546,50070.00031437227,49572.4701732166
35,53113.92299622443,49496.18203407948,3005.4298095208696,0.0,5812.5320757182135,53113.92299622443,49496.18203407948
36,55596.51319901638,49496.18203407948,3005.4298095208696,0.0,6731.095945735055,55596.51319901638,49496.18203407948
37,58225.98329098187,48883.68372728072,3005.4298095208696,0.0,8018.169434637825,58225.98329098187,48883.68372728072
38,50279.13196514774,48812.5127606333,3270.979824322019,0.0,4040.73080037119,50279.13196514774,48812.5127606333
39,57449.381294515195,48812.5127606333,3270.979824322019,0.0,7625.389352108914,57449.381294515195,48812.5127606333
40,56827.22072677376,48812.5127606333,3270.979824322019,0.0,7636.505337428456,56827.22072677376,48812.5127606333
41,51448.716682576465,48812.5127606333,3270.979824322019,0.0,4954.9855515772915,51448.716682576465,48812.5127606333
42,50326.0604100807,48410.421530113905,3270.979824322019,0.0,4213.999049889558,50326.0604100807,48410.421530113905
43,51951.19134901148,48410.421530113905,3270.979824322019,0.0,5939.372845803793,51951.19134901148,48410.421530113905
44,49627.52783131141,47743.20885992357,3270.979824322019,0.0,4137.531605935166,49627.52783131141,47743.20885992357
45,53115.36774260566,46927.704737724365,3385.6943785033,0.0,6020.153479168563,53115.36774260566,46927.704737724365
46,50146.59921823029,46463.91216890346,3385.6943785033,0.0,5182.306350077358,50146.59921823029,46463.91216890346
47,52652.86960752078,46463.91216890346,3385.6943785033,0.0,6837.991467909616,52652.86960752078,46463.91216890346
48,55052.06823868046,46255.27061236493,3385.6943785033,0.0,10361.064593701562,55052.06823868046,46255.27061236493
49,49103.69483217676,46255.270612364926,2998.0905543851054,0.0,5022.592235139024,49103.69483217676,46255.270612364926
50,51006.2075671748,46255.270612364926,2998.0905543851054,0.0,5622.115038636809,51006.2075671748,46255.270612364926
51,53382.19659199364,46255.270612364926,2998.0905543851054,0.0,6620.667349507615,53382.19659199364,46255.270612364926
52,46689.45881607119,46108.73310434223,2998.0905543851054,0.0,3162.1711167131407,46689.45881607119,46108.73310434223
53,48986.28800467941,45530.33023935159,3270.979824322019,0.0,4859.060977115191,48986.28800467941,45530.33023935159
54,51369.45491181024,45530.33023935159,3270.979824322019,0.0,7525.918114447224,51369.45491181024,45530.33023935159
55,53373.31788572566,45455.227360152865,2664.6722532399035,407.9215610874228,7645.068277790175,53373.31788572566,45455.227360152865
56,52764.19824229002,45455.227360152865,2664.6722532399035,407.9215610874228,7404.11901224853,52764.19824229002,45455.227360152865
57,47726.2375623671,44790.5951310216,2877.4585190454104,407.9215610874228,4606.471485618635,47726.2375623671,44790.5951310216
58,57149.82392092553,44790.59513102159,2877.4585190454104,407.9215610874228,10116.447147941999,57149.82392092553,44790.59513102159
59,49534.4878813581,44790.59513102159,2877.4585190454104,407.9215610874228,6653.122468017582,49534.4878813581,44790.59513102159
60,49918.71979150292,44790.59513102159,2877.4585190454104,407.9215610874228,6528.4590833976945,49918.71979150292,44790.59513102159
61,48295.68969401596,44740.57024964417,3235.08283097734,407.9215610874228,5809.291499112831,48295.68969401596,44740.57024964417
62,51424.983145955805,44740.57024964417,3235.08283097734,407.9215610874228,8167.1536123384485,51424.983145955805,44740.57024964417
63,55778.33939747843,44740.570249644166,3235.08283097734,407.9215610874228,9478.959422433622,55778.33939747843,44740.570249644166
64,52528.98879964893,44740.57024964416,3452.5395529924294,407.9215610874228,7416.484272688156,52528.98879964893,44740.57024964416
65,48989.04013316553,44535.73743613243,3151.425493780716,0.0,6628.3778237354945,48989.04013316553,44535.73743613243
66,51445.648221821684,44143.99645985548,2879.9101663989477,0.0,8482.182859825769,51445.648221821684,44143.99645985548
67,48930.614869555815,44143.99645985548,2879.9101663989477,0.0,6300.190440258399,48930.614869555815,44143.99645985548
68,50004.625663079576,44143.99645985548,2879.9101663989477,0.0,7147.454024704246,50004.625663079576,44143.99645985548
69,54164.10528139862,44143.99645985548,2879.9101663989477,0.0,8482.486324476478,54164.10528139862,44143.99645985548
70,44662.422674348236,44143.99645985548,2879.9101663989477,0.0,2946.289033564649,44662.422674348236,44143.99645985548
71,51631.19573841854,44143.99645985548,2879.9101663989477,0.0,7144.198381050088,51631.19573841854,44143.99645985548
72,46335.865433385465,43163.63700211531,2806.6876557018613,0.0,4738.618892810146,46335.865433385465,43163.63700211531
