,per_it_avg_total_length,per_it_best_total_length,per_it_best_max_car_length,per_it_best_min_car_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,60385.80517204505,56591.28614911609,4266.820810009222,0.0,6526.18619202011,394137673.9591599,241464877.4062352
1,59114.26689880157,56591.28614911609,4266.820810009222,0.0,5912.608674095843,364453188.19783103,241464877.4062352
2,58957.56548200677,57941.3143169542,4078.5372471991955,0.0,5118.252127724075,318277444.5182145,236315808.59337372
3,58965.55025481543,56893.25936265559,4078.5372471991955,0.0,5007.159339609873,304009718.38707477,232041277.4251552
4,57114.95656472033,56893.25936265559,4078.5372471991955,0.0,4078.5372471991955,232945477.72137603,232041277.4251552
5,60194.22431306605,56688.62570960486,4078.5372471991955,0.0,6613.434514934424,416726235.37232673,231206671.44915733
6,58970.23172438018,56503.63056767838,4078.5372471991955,0.0,5705.144912745724,350020997.59324545,230452161.8722593
7,57692.62135116131,56329.544705693006,4078.5372471991955,0.0,4915.165322885243,291268775.162166,229742146.19994116
8,58379.28221866475,56329.544705693006,3825.2156888945306,0.0,4861.304883400806,299116243.5608713,215472658.15650272
9,60638.5856934763,56275.92842990395,3825.2156888945306,0.0,6443.887888207265,416768787.8600964,215267564.33717433
10,58320.0756667988,56146.47272995422,3825.2156888945306,0.0,5525.434644636523,336389473.38365334,214772368.36270982
11,60311.826762519835,55494.85875070162,3825.2156888945306,0.0,6398.494314027211,411147307.136058,212279804.34616977
12,58697.37021182848,55494.85875070161,3825.2156888945306,0.0,5256.128779869725,326502873.88544565,212279804.34616974
13,59884.42394430798,55494.85875070162,3184.1908738333473,0.0,7082.579157208034,445758971.37118405,176706222.77865478
14,57601.36323488676,54648.000122016376,3184.1908738333473,0.0,5168.0182344149225,314768321.88066494,174009663.2617682
15,54796.29853069774,54239.975612948605,3184.1908738333473,0.0,3347.3721062742334,183595276.45291144,172710435.34369427
16,55716.74271089574,53854.05191448804,3184.1908738333473,0.0,4200.864659459607,242064390.00701314,171481580.6250601
17,56321.47684200547,53854.05191448804,3184.1908738333473,0.0,5100.311278111048,302576616.1515838,171481580.6250601
18,57445.744142477124,53559.85562547095,3184.1908738333473,0.0,6123.27103859151,372651610.06988895,170544803.48645625
19,54757.19062503507,53861.588585959515,3094.2595176170794,0.0,4390.931991803823,249315585.8273489,166661733.11608067
20,56135.55174785957,53615.21304654299,3067.6467252141206,0.0,4997.489081147525,295078691.1932343,164472532.723885
21,54830.05698439814,53141.84173289865,3067.6467252141206,0.0,4073.1075617563574,231902994.3174035,163020396.76377362
22,58552.805249387675,53141.84173289865,3067.6467252141206,0.0,7923.256532118828,488633163.2173789,163020396.76377362
