,per_it_avg_total_length,per_it_best_total_length,per_it_best_max_car_length,per_it_best_min_car_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,60695.440143067004,58541.81020657877,6144.529670931776,0.0,7073.445487918421,428499213.03136337,359711889.80437994
1,59304.949467704886,57286.34473406256,6144.529670931776,0.0,6788.912529972446,407900901.7430827,351997644.9576737
2,58406.29549719287,57286.34473406256,6144.529670931776,0.0,6735.1107568686375,399007047.2624155,351997644.9576737
3,57464.36895159165,57248.849246897844,6144.529670931776,0.0,6156.199434301896,353775170.6855035,351767252.82426405
4,58295.762554502195,56096.24481703566,5389.3293849718275,0.0,6693.2691399368905,396275773.59072524,302321140.57902384
5,56222.51911543348,56000.22699348573,5218.913411933998,0.0,5355.246190364262,301091371.4341762,292260335.727651
6,56010.426069343186,55237.807462539684,5218.913411933998,0.0,5218.913411933999,292313563.82143277,288281334.21207625
7,58580.03338982504,55237.807462539684,5218.913411933998,0.0,7249.557827068839,439352334.84777796,288281334.21207625
8,56297.07054319221,55234.88195332365,5218.913411933998,0.0,5964.8461771355505,342614620.3518764,288266066.23279196
9,57465.90371577812,54972.245613316554,5218.913411933998,0.0,6636.970772848639,393248308.6848602,286895389.9154676
10,55127.3715378606,54719.06466479829,5218.913411933998,0.0,5218.913411933999,287704978.6836092,285574060.4675995
11,55739.71031654483,53439.43240297381,5218.913411933998,0.0,5772.619389778787,326628766.07251227,278895770.4940203
12,54603.21957938188,53395.74636273366,5175.227371693858,0.0,5914.981511692908,329631073.73287964,276335128.108442
13,55433.00575114942,53253.040045745,5175.227371693858,0.0,6314.107286858926,358818090.16973466,275596590.47064865
14,54371.45998434939,53253.040045745,4642.5216738353365,0.0,5768.369529734598,320189833.80643916,247228392.6099923
15,55318.43950079285,52639.38446206836,4642.5216738353365,0.0,6141.1819468926615,352491414.04492366,244379483.26250342
16,54106.22030504151,52639.38446206836,4642.5216738353365,0.0,5493.488991571585,304113857.31808776,244379483.26250342
17,55894.361072381296,52639.38446206836,4642.5216738353365,0.0,6027.286261528521,354377757.27090275,244379483.26250342
18,52712.45983635201,52639.38446206837,4510.992616605246,0.0,4709.106303909575,248287291.95933157,237455874.65103534
19,52786.81005437249,52525.016532366644,4510.992616605246,0.0,4585.196442502626,242052117.30167165,236939961.76457444
