,per_it_avg_total_length,per_it_best_total_length,per_it_best_max_car_length,per_it_best_min_car_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,60015.116340660046,64191.23429137144,4332.102476394032,0.0,6657.520077227062,398192151.5873782,278083005.0364397
1,65263.7559045793,63662.11847380457,4179.097359882165,0.0,5284.861197947018,352863353.44824207,266050191.23838228
2,63818.37874029821,63317.28209148503,4179.097359882165,0.0,4241.810226880268,270730953.23097146,264609086.42343935
3,65376.89464108626,63087.064762097245,4179.097359882165,0.0,5879.883083290936,398115130.400398,263646985.78999573
4,63015.22833023841,62457.324200408126,4113.889713791511,0.0,4166.055830664034,262531040.8454782,256942543.5790006
5,62589.56038346996,61790.53363223777,4113.889713791511,0.0,4244.466524654008,265757447.40441114,254199440.71935138
6,61803.19927056199,61790.53363223777,4066.982800433515,0.0,4144.154815811527,256121642.5628229,251301037.51191965
7,62842.66011276199,61323.86431791532,4066.982800433515,0.0,5010.404024044494,323089897.17672133,249403101.43708017
8,61547.7525558135,60664.49167405851,4066.982800433515,0.0,4176.842518905645,257191422.46251392,246721444.23543814
9,64817.59332934511,60616.35422091866,4066.982800433515,0.0,7518.936402535776,526533763.00739557,246525670.0414617
10,60443.95808241084,59588.55018713703,4066.982800433515,0.0,4074.3764603352347,246272714.61888093,242345608.7138556
11,60950.197520789516,59588.55018713703,3926.908375819484,0.0,4906.837934782004,306675621.4483501,233998776.83280808
12,60586.43143913038,58673.816447258716,3733.7139145738565,0.0,4679.905782718683,291574968.5311024,219071244.89028227
13,58866.0254231782,58177.69846210873,3733.7139145738565,0.0,3831.9538255337166,225554082.79611745,217218882.26585743
14,58137.02949504358,58177.69846210873,3733.7139145738565,0.0,3797.597511961517,220776366.3232256,217218882.26585743
15,58238.77421477401,59037.98661224407,3549.523230562138,0.0,3715.2948461726846,216359496.93974844,209556704.96577683
16,60146.323172217315,58690.065474892996,3509.197086842487,0.0,4534.086138819816,281915424.92593575,205955006.79108933
17,61046.05833525342,57615.375084399915,3509.197086842487,0.0,5320.448870894332,340779393.1418005,202183706.40351337
18,57579.42250173157,56841.17412465886,3509.197086842487,0.0,3538.766896385132,203761217.3731229,199466882.6509594
19,59130.79073728177,56841.17412465885,3377.964559891583,0.0,5299.963468757611,327557069.0079732,192007471.73572406
20,59222.383244773606,56692.59683609999,3377.964559891583,0.0,5330.735831858647,331666741.1897367,191505582.92056745
21,56794.311131014096,56701.49902735583,3305.7889735043223,0.0,3370.7470012528565,191439923.80988806,187443190.26579896
22,56848.91765926311,56701.49902735583,3305.7889735043223,0.0,3334.6807831740794,189570813.61442077,187443190.26579896
23,57981.662717407875,56701.49902735583,3305.7889735043223,0.0,4416.621098993846,265518983.75375184,187443190.26579896
24,56920.90213955795,56202.132722122675,3305.7889735043223,0.0,3465.178422280462,197271666.28898472,185792390.6402196
25,56434.28509925593,55107.32259764471,3303.3361804347173,0.0,3380.145498137493,190793948.516452,182038012.54368746
26,57348.946859216085,54192.736007045234,3303.3361804347173,0.0,5079.109575441265,306176004.7059622,179016825.5688198
27,54275.82910402065,54107.56887380629,3303.3361804347173,0.0,3303.3361804347173,179291310.00240308,178735489.89620766
28,54242.03253629402,53747.201907152245,3303.3361804347173,0.0,3318.750290062184,180023330.7441938,177545076.65702584
29,54131.59301498523,53724.461488192,3303.3361804347173,0.0,3319.1643244656925,179676605.17863077,177469957.40831622
30,55123.58338982168,53426.10288438498,3303.3361804347173,0.0,4333.090394792858,246845300.47814363,176484378.63761652
31,54556.54300816472,53247.64928252166,3303.3361804347173,0.0,4126.2941848308155,232372448.9572095,175894886.3980525
32,57009.85520448438,53611.51647178951,3154.7115370963074,0.0,5189.324304464959,320090915.6382256,169128869.5347831
33,54687.44044838741,53404.74989290138,3154.7115370963074,0.0,4100.787569460257,232293126.68509573,168476580.6228788
34,54531.67075105193,53330.35786872983,3154.7115370963074,0.0,4119.864831161732,233461941.28101188,168241895.24595684
35,56685.45146971892,53330.35786872983,3154.7115370963074,0.0,5878.500821667792,352859023.16229546,168241895.24595684
36,56855.236528949215,53330.35786872983,3154.7115370963074,0.0,5930.642411647598,357738601.69957125,168241895.24595684
37,54788.90501473851,53158.06862249466,2891.226562815159,0.0,4205.175287079497,241605421.76326126,153692020.0293076
38,58783.150420138554,53158.06862249465,2891.226562815159,0.0,7693.264720195762,497688413.48795664,153692020.02930754
39,55595.89783450907,53158.06862249465,2891.226562815159,0.0,4064.838400437837,244785236.09535804,153692020.02930754
40,53116.811011547165,53158.06862249465,2891.226562815159,0.0,3053.6037622802423,162196276.3312373,153692020.02930754
41,54132.707965021764,52990.025382111104,2836.9230134596814,0.0,3900.6550713902943,219939983.08527192,150328622.49032363
42,55335.809722902035,52783.05357538815,2836.9230134596814,0.0,4777.5513075532535,281351963.4527594,149741459.40869397
43,53435.86648405435,52783.05357538815,2836.9230134596814,0.0,3065.3784949228448,163794033.0027437,149741459.40869397
44,54164.862217515896,52292.10814517947,2836.9230134596814,0.0,3873.2091305953895,219232505.4055632,148348685.0193821
45,55122.262014277374,52292.10814517947,2836.9230134596814,0.0,4913.632887551434,288308563.82709825,148348685.0193821
46,52389.796697961036,52292.10814517947,2836.9230134596814,0.0,2940.687082236441,154148852.59953362,148348685.0193821
47,53640.85012130179,52292.10814517947,2836.9230134596814,0.0,3871.8137837217228,216896736.3470369,148348685.0193821
48,53649.48826560619,51857.54802121203,2836.9230134596814,0.0,3958.849600478424,221447808.04335937,147115871.40296698
49,57425.14437261234,51857.54802121203,2836.9230134596814,0.0,6547.757847409006,434460429.49514896,147115871.40296698
50,52238.18221951254,51025.41539545477,2836.9230134596814,0.0,2967.2607108779544,155040608.12344152,144755175.20670557
51,53598.45503562382,51025.41539545477,2836.9230134596814,0.0,4644.1633572176115,264192955.48019075,144755175.20670557
52,53526.48726124435,51025.41539545477,2836.9230134596814,0.0,3892.0977124994397,228583951.06800818,144755175.20670557
53,53425.75699565065,51025.41539545477,2836.9230134596814,0.0,4791.523728793375,270886611.5102,144755175.20670557
54,52449.35804250772,51025.41539545477,2738.5612437612153,0.0,3826.592046710163,209954960.64637518,139736225.0488093
55,55461.476165279884,51025.41539545477,2738.5612437612153,0.0,5642.520376035885,341632771.0375041,139736225.0488093
56,52178.62411636699,50794.261102317476,2738.5612437612153,0.0,3878.002090444257,211819597.78114435,139103194.86029446
57,56645.031302375755,50794.261102317476,2738.5612437612153,0.0,6511.743447010796,397588938.4475065,139103194.86029446
58,53059.412219580394,50794.261102317476,2738.5612437612153,0.0,4687.078635389271,265135601.54394373,139103194.86029446
59,51082.32134354413,50794.261102317476,2738.5612437612153,0.0,2881.7972481980546,147323534.873115,139103194.86029446
60,51081.91488146763,50918.708447433535,2631.0455412144815,0.0,2784.392508031551,142249595.7227481,133969440.82502016
61,54332.73100417778,50918.708447433535,2631.0455412144815,0.0,5782.455415257627,354240344.256553,133969440.82502016
62,52238.11347002468,50780.11243840303,2631.0455412144815,0.0,3652.7263124881706,200883178.4626404,133604788.41343033
63,51172.14619945709,50780.11243840303,2631.0455412144815,0.0,2795.642717062502,142997023.48686224,133604788.41343033
64,54285.75082521916,50780.11243840303,2631.0455412144815,0.0,5512.831242166344,320884155.4895402,133604788.41343033
65,53352.078440226695,50780.11243840303,2631.0455412144815,0.0,4617.310050389498,262874900.07694632,133604788.41343033
66,52272.92254484931,50780.11243840303,2631.0455412144815,0.0,3769.6307523927185,207386048.15665525,133604788.41343033
67,54146.89708954806,50780.11243840303,2631.0455412144815,0.0,5677.136337433232,330657420.0446774,133604788.41343033
68,51082.56685550611,49171.54333916189,2696.5498928763263,0.0,2880.163612856359,147348245.5694816,132593519.92378063
69,50552.58793530794,49171.543339161886,2696.5498928763263,0.0,3744.9923944083444,198776943.484335,132593519.92378062
70,51609.80238961259,49171.54333916188,2631.0455412144815,0.0,4665.546936929515,257443244.14720115,129372569.8571365
71,50577.03584873762,49171.54333916188,2631.0455412144815,0.0,3653.1292523978286,192994156.04659623,129372569.8571365
72,49592.17221717931,49171.54333916188,2631.0455412144815,0.0,2631.045541214481,130479263.59115031,129372569.8571365
73,49461.47443129894,48767.31837536112,2631.0455412144815,0.0,2848.732672054191,140992810.7571644,128309035.56848094
74,51194.17296706819,48106.670387003745,2631.0455412144815,0.0,4570.225129237837,249593103.45989147,126570840.62440094
75,49658.6515473131,48106.670387003745,2631.0455412144815,0.0,3705.965796817898,194511548.47475734,126570840.62440094
76,50961.39968560763,48106.670387003745,2631.0455412144815,0.0,4659.965673189137,254254335.76440233,126570840.62440094
77,53020.2715149173,48106.67038700374,2631.0455412144815,118.72657663724664,5615.937578766594,326691281.27685755,126570840.62440093
78,55071.68046817989,48106.67038700374,2631.0455412144815,118.72657663724664,5613.259153949173,352160244.49900925,126570840.62440093
79,51723.38443805507,47574.4826371506,2631.0455412144815,118.72657663724664,5533.921980323586,309476662.673293,125170630.41806085
80,49971.78430835166,47574.4826371506,2588.398426104681,118.72657663724664,4657.150410390369,251126380.380441,123141715.98074509
81,51631.62540819989,47574.05775738646,2588.398426104681,118.72657663724664,5617.413135338291,310515960.1979705,123140616.2226323
82,48169.450256879456,47574.05775738646,2588.398426104681,118.72657663724664,2692.5791430031522,129638028.67416832,123140616.2226323
83,48186.94746188003,47574.05775738646,2588.398426104681,118.72657663724664,2761.966282489673,133169888.69910745,123140616.2226323
84,48355.33246629814,47574.05775738646,2588.398426104681,118.72657663724664,2809.554290499793,136083387.89594978,123140616.2226323
85,47891.87390866796,48513.86252284036,2432.080195997961,118.72657663724664,2583.866653098695,123746103.31020597,117989604.27316771
86,51386.75294753577,48281.855877836526,2432.080195997961,118.72657663724664,3721.4169231491715,210953427.88173243,117425345.50651395
87,50405.543427402925,48281.855877836526,2432.080195997961,118.72657663724664,4393.04130534305,256083885.10311037,117425345.50651395
88,51014.07904119363,48281.855877836526,2432.080195997961,118.72657663724664,3605.2738764783453,201375726.49165407,117425345.50651395
89,50615.53798667786,47773.598269247166,2432.080195997961,118.72657663724664,4382.838769276264,238433622.08682975,116189222.24219848
90,50611.98802785584,47773.598269247166,2432.080195997961,118.72657663724664,4448.833600212885,242011144.0624842,116189222.24219848
91,50291.599335538456,47773.598269247166,2432.080195997961,118.72657663724664,4420.00825741312,238589002.9355336,116189222.24219848
92,48973.995653291364,47600.7933071992,2432.080195997961,118.72657663724664,3580.321305764863,184619627.4582241,115768946.71623145
93,53409.490488787065,47600.7933071992,2432.080195997961,118.72657663724664,6572.214803257293,409999425.0955817,115768946.71623145
94,48863.24289984935,47600.7933071992,2432.080195997961,118.72657663724664,3522.274050392086,180573672.74630377,115768946.71623145
95,47930.32386230766,47464.81026665909,2432.080195997961,118.72657663724664,2435.9242392003175,116753209.66706872,115438225.05634227
96,50198.67967772791,47464.81026665909,2432.080195997961,118.72657663724664,4532.784198465041,244715011.1915056,115438225.05634227
97,49889.592607524384,47190.58000646632,2432.080195997961,118.72657663724664,4432.380869255004,238804905.33039743,114771275.07138406
98,53993.57197357182,47190.58000646632,2368.536744209988,118.72657663724664,7264.720430510773,451360497.8219501,111772622.72589669
99,48434.51791269677,46862.6262299917,2368.536744209988,118.72657663724664,3428.0163895452106,174279141.40666795,110995852.15591411
100,49365.46983544377,46862.6262299917,2368.536744209988,118.72657663724664,4348.7226628887265,230645896.6822741,110995852.15591411
101,48601.64052269749,46839.33350558593,2368.5367442099882,118.72657663724664,3470.4007260757635,178004672.20481873,110940682.4822863
102,51547.560535544886,46839.33350558593,2368.5367442099882,118.72657663724664,6317.872874157237,368889471.95223784,110940682.4822863
103,49315.88836272421,46790.49378703842,2368.5367442099882,118.72657663724664,4462.8528078751315,238315994.43274975,110825003.81432965
104,50329.83881283247,46790.49378703841,2368.5367442099882,118.72657663724664,5414.447711267941,295027062.5629998,110825003.81432964
105,47327.56200940711,46790.4937870384,2368.5367442099882,118.72657663724664,2524.6431630914612,119649608.62068479,110825003.81432962
106,49293.73718511717,46748.06842302325,2368.5367442099882,118.72657663724664,4405.484011035091,233677963.8520545,110724517.78077325
107,51691.418705315176,46748.06842302325,2368.5367442099882,118.72657663724664,6311.521230294286,351198992.6423851,110724517.78077325
108,49054.26409730045,46904.01384831554,2281.307133560804,424.45730056155236,4484.672188372049,236867213.62816048,107002461.38479696
109,48781.77148444277,46904.01384831554,2281.307133560804,424.45730056155236,3389.903689302988,174627096.48916477,107002461.38479696
110,51484.71040583368,46904.01384831554,2281.307133560804,424.45730056155236,6319.360663412628,352015815.49188423,107002461.38479696
111,48182.664090011494,46904.01384831554,2281.307133560804,424.45730056155236,3311.7437626053315,168039599.03276733,107002461.38479696
112,47174.44369796293,46854.34977449973,2281.307133560804,424.45730056155236,2384.5310939314268,112501051.27407518,106889162.37891927
113,47502.91913304485,46854.34977449973,2281.307133560804,424.45730056155236,2603.4436633727014,123772789.4305538,106889162.37891927
