,per_it_avg_total_length,per_it_best_total_length,per_it_best_max_car_length,per_it_best_min_car_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,61387.408712340264,58474.77793643018,5291.334859523787,0.0,6469.592146300612,397109339.4353282,309409630.8979454
1,59511.88119281699,58119.78718570878,5291.334859523787,0.0,6009.328990220551,364427197.9531496,307531255.9638448
2,58322.61228847143,57990.35956784222,5291.334859523787,0.0,5346.684174398258,311844828.1261225,306846411.0976423
3,59103.15095794952,57990.35956784221,5291.334859523787,0.0,5934.36281568407,356604836.9692303,306846411.09764224
4,58017.50004943782,57380.85323777419,5065.935957307328,0.0,5276.474173551808,306141982.1568426,290687727.67821485
5,58556.26529873306,56650.90098032989,5065.935957307328,0.0,5731.407827124645,341985431.18904215,286989836.2901102
6,57056.72410898679,56194.82573008416,5065.935957307328,0.0,5077.004173070527,289684636.4763097,284679388.28065234
7,57193.165767740014,56194.82573008416,4418.867716174299,0.0,5659.691535025605,329917012.1186676,248317501.2347097
8,57285.14218868661,56194.82573008416,4291.54042101731,0.0,5176.082248388773,303453611.9425622,241162366.07267973
9,57286.57155893023,56194.825730084165,4012.255838610157,0.0,5040.260058447733,296275413.068144,225468017.63521045
10,57273.31480157814,55774.76127653037,4012.255838610157,0.0,4857.328118789291,285326041.22466934,223782611.57884666
11,57854.14301225712,55350.50060688797,4012.255838610157,0.0,5698.978005984844,343831281.70650375,222080369.22998127
12,57475.9412663058,54697.91681783295,4012.255838610157,0.0,5574.465614608052,332306203.9584428,219462036.11216295
13,55739.78254285003,54697.91681783295,3640.4872758130323,0.0,4793.975934885961,274795237.67988837,199127070.1888005
14,54748.91870225364,54577.56237555592,3640.4872758130323,0.0,3640.4872758130323,199312741.9000765,198688921.3731034
15,55849.990003992185,54343.30789892803,3493.951799822619,0.0,4531.571313373943,263068978.88150626,189872898.44177434
16,54341.28058104309,54004.198568148044,3493.951799822619,0.0,3493.9517998226193,189865815.09080142,188688066.78515896
17,55226.74309448207,54004.19856814804,3249.4258946043033,0.0,4331.6741412174615,246567731.73662835,175482641.24469286
18,56123.57914476867,53470.78189063569,3249.4258946043033,0.0,5041.986827449691,298427202.50700086,173749343.28017047
19,55621.78847373773,52951.82725319631,3249.4258946043033,0.0,5087.542318075015,298441872.9835013,172063038.64314994
20,53328.01092997634,52729.10555713521,3249.4258946043033,0.0,3391.735356371281,180853167.62851188,171339320.99667883
21,54182.293299619596,52233.417577481276,3249.4258946043033,0.0,4224.228476495013,238392283.63322073,169728619.63994724
22,52386.610820259695,52130.58392309541,3249.4258946043033,0.0,3249.4258946043037,170226409.7299098,169394469.300549
23,54211.78194979512,52082.13438136745,3249.4258946043033,0.0,4941.366104592735,281649657.8764824,169237036.10507646
24,54405.458474766856,52082.13438136745,3249.4258946043033,0.0,4952.272927564552,282875738.9134007,169237036.10507646
