,per_it_avg_total_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,63075.05655033081,7013.895367592212,63075.05655033081,56658.216152140834
1,56877.46209385126,4231.93869595022,56877.46209385126,56315.916756951076
2,58131.20842679484,4917.690408161319,58131.20842679484,55444.467141708155
3,56682.72029259263,4894.509301809862,56682.72029259263,55349.78213112765
4,56212.018305804966,4847.800341199204,56212.018305804966,54784.08967842795
5,56791.58125557221,5574.456827313301,56791.58125557221,54071.12790511319
6,55438.16995358787,5025.837230351727,55438.16995358787,54071.12790511319
7,55938.32085207108,5518.541596862469,55938.32085207108,53510.45337848025
8,53856.14692142934,4208.6436148826615,53856.14692142934,53510.45337848025
9,56211.72875021449,5501.12336247424,56211.72875021449,53289.888247023664
10,55320.69906034126,5562.97736734681,55320.69906034126,53289.888247023664
11,53691.64589589958,4241.343867828846,53691.64589589958,53289.888247023664
12,53472.01781910499,4257.57800718611,53472.01781910499,52769.28865250617
13,54441.947594654164,4882.982163698518,54441.947594654164,52035.85552540557
14,53166.2013279731,4800.38552180794,53166.2013279731,51988.203992400864
15,53772.10988435161,5493.21761892624,53772.10988435161,50894.321808404056
16,53870.00527650358,5456.677962313698,53870.00527650358,50763.430798955
17,52755.36181421168,5435.5272008239235,52755.36181421168,50763.430798955
18,52536.99351082614,4720.501368722788,52536.99351082614,50634.071974673345
19,50697.306431358265,4149.171908213693,50697.306431358265,50154.3662099048
20,50502.9233233081,4186.831304337318,50502.9233233081,50154.3662099048
21,50511.56603283704,4228.9042995525415,50511.56603283704,50066.43587683606
22,51363.342004184946,4774.071905141834,51363.342004184946,50066.43587683606
23,51558.70777123473,4932.806967125502,51558.70777123473,50066.43587683606
24,50377.722360645064,4182.154301018285,50377.722360645064,50066.43587683606
25,50094.622354876265,4204.932146881262,50094.622354876265,49990.158079399116
26,51237.139858431285,4764.393682017833,51237.139858431285,49910.304038637376
27,53155.589193074426,5398.3664771152435,53155.589193074426,49910.304038637376
28,50399.38874980387,4205.402304508914,50399.38874980387,49504.30280696239
