,per_it_avg_total_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,59413.88785599954,6483.6494648181715,59413.88785599954,55967.94172699876
1,58176.14244154792,7943.209230965312,58176.14244154792,55379.79312969462
2,56629.463148720795,6666.807965724026,56629.463148720795,54958.774755437895
3,57475.25598045768,7426.244783350041,57475.25598045768,54937.20475056554
4,55304.568282408276,6219.68228882428,55304.568282408276,54937.20475056554
5,56324.62951319823,6731.842098284165,56324.62951319823,54711.240860146034
6,55008.30033808875,6219.68228882428,55008.30033808875,54334.5699544046
7,57137.38232549854,7459.627257666871,57137.38232549854,54334.5699544046
8,57884.08396719218,7571.121139085019,57884.08396719218,54331.86852401431
9,55909.6532244522,6942.957039799547,55909.6532244522,53918.698236288714
10,55135.80628662751,6955.560429501229,55135.80628662751,53563.55783521107
11,57037.11616883625,7961.343539495159,57037.11616883625,53563.55783521106
12,57318.104489366895,8257.596629188061,57318.104489366895,53322.61705354837
13,58003.20894425318,8125.371722390932,58003.20894425318,53100.37135769897
14,54515.55654382141,6794.675969880445,54515.55654382141,52663.871391514134
15,55075.05275457868,7404.2137603562705,55075.05275457868,52663.871391514134
16,53998.18574671139,6670.841094160614,53998.18574671139,52158.846646180515
17,53832.94771692937,6852.175934148899,53832.94771692937,52158.84664618051
18,53662.92764358657,6845.721791313803,53662.92764358657,52158.8466461805
19,53729.0893440527,6876.574688851089,53729.0893440527,52158.8466461805
20,54691.46647709418,7534.6447097519,54691.46647709418,52158.846646180486
21,52215.78825176577,6284.716421384417,52215.78825176577,51461.05550671966
22,51879.5995917978,6228.935297247609,51879.5995917978,51461.05550671965
23,55105.65551010723,8073.885931644245,55105.65551010723,50980.74310824421
24,53492.07660400728,6808.257611286395,53492.07660400728,50980.74310824421
25,52418.84794687688,6674.9014057976365,52418.84794687688,50915.66406122168
26,54339.83453983181,8030.614755162853,54339.83453983181,50915.66406122168
27,51936.53145811215,6813.640278381614,51936.53145811215,50299.09250459115
28,54439.67960912517,8083.658884169652,54439.67960912517,50084.158430255215
29,51314.45767597516,6454.446670207571,51314.45767597516,50084.158430255215
