,per_it_avg_total_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,59413.88785599954,6483.6494648181715,385941811.6332859,303961678.64976394
1,63542.462540158,7277.334994913845,477459134.9688612,303961678.64976394
2,62668.42504555577,6587.848135208567,425275478.50626403,302098337.2529134
3,64051.48983711032,7334.415451994176,486225075.3071129,302098337.2529134
4,67096.69223984037,8016.760349131067,569215523.3201016,299788163.8693206
5,65136.31165928942,7971.493149790369,542302375.9068956,259404985.8405926
6,61584.575882247256,6104.457782619676,389820785.8840314,255882582.1179427
7,64808.25028408745,6773.020693530552,469131416.7601296,255882582.1179427
8,66687.61515726688,10124.175688840138,693612681.4845831,255882582.1179427
9,63383.75578078496,6871.269234194391,458866321.43377465,255555560.5091763
10,63175.413632858625,6907.116850295732,461728141.62728226,254918649.83955285
11,61882.44433846035,5985.322629302789,390592175.19049406,251152212.92586407
12,60059.43031747461,5776.266923710637,360063307.149157,239137711.7109304
13,60186.64913346509,5880.4821985698245,367719911.9461792,224552565.33858627
14,58593.95670408398,4889.016438189278,294441305.95090264,224552565.33858627
15,59566.326685819615,5808.9887283300795,360339322.3143374,223503318.16481188
16,59602.35878140031,5741.163360610744,357406531.3540317,222894271.55979055
17,61055.422801827,7363.3731759284565,471678896.0734297,220719714.162025
18,60261.602684153724,6770.078672581898,426373398.4824594,220719714.162025
19,66204.98899915357,8174.765949216255,582466184.9883921,215186001.84767362
20,58887.06566828724,5679.048997265432,355540243.4609933,211013392.92592496
21,58139.70128757462,4652.078760102328,278003062.55851376,211013392.92592496
22,59445.69368578414,5495.971533995963,342287045.582046,211013392.92592496
23,63867.75872255082,8188.514483527608,550767189.5064473,211013392.92592496
24,59110.82187401389,5615.434025994011,346362183.3933204,210543723.07154924
25,59460.05089955889,5626.128198968159,350201665.87930477,210543723.07154924
26,59959.48971459216,5704.124197760762,356143700.29287463,210543723.07154924
27,60213.09247670099,5495.9376876838,352086244.3716937,210543723.07154924
28,58987.769007977375,5520.491911581167,340899770.7153944,208870620.26586294
29,58436.16284196374,5761.797066465149,351776314.0537901,206919881.61851865
30,61032.140543349065,7389.395731589291,473928961.5064473,206919881.61851865
31,58318.97102154182,5503.593768707285,335180948.0838281,205530538.4953546
32,56744.847253580345,4610.944007624466,268525596.0003389,204862158.04744092
33,56617.279820115364,4699.974358193,275529648.2093125,204862158.04744092
34,60741.66270316603,8011.776837626679,510660432.7776248,202291396.9076183
35,60361.14670585152,7457.450523725316,477990172.473688,202291396.9076183
36,56596.5388530524,4701.358502192816,273873469.77645004,202291396.9076183
37,60221.15356416001,7272.266262912181,465888283.9331914,202291396.9076183
38,60272.233534047395,8003.140190839718,502908798.2771362,201123975.75959748
39,61012.26618085224,7236.368849857878,472952893.935974,201123975.75959748
40,60930.06007278573,8964.95847152183,568689257.2267697,201123975.75959748
41,57875.234465295485,6462.32934111068,389557102.96539617,201058400.54498938
42,59195.112082641375,7496.6937236024805,465286582.57076645,201058400.54498938
43,59881.733436749244,8222.263521713796,516519638.24562615,199430161.60528228
44,56365.4175119271,5589.670447191155,330831168.0535077,199430161.60528228
45,55630.13853658063,4758.064512536861,271509822.61649275,199430161.60528228
46,57319.892347542525,6292.144242308594,379285184.0168796,199430161.60528228
47,57398.668073327615,6111.278186426478,369552116.9370166,199430161.60528228
48,57208.40272849529,6443.181375659873,389576659.83207047,194082442.87202907
49,55541.021407410655,5448.015665860075,318598722.97751665,194082442.87202907
50,55499.58522535981,5479.686893338828,319239462.1699711,194082442.87202907
51,54180.71999014879,4637.438321962392,258808503.29999447,190130582.45906317
52,60049.553596483645,8076.108552073289,509695907.4490794,190130582.45906317
53,58427.083919769255,7078.9087548824555,437249137.0432361,190130582.45906317
