,per_it_avg_total_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,58617.01204453092,6577.379286900567,385724098.60633504,268141942.1266983
1,60482.583986935475,4432.266911284486,268074955.71427903,267239008.56951913
2,61379.29779756187,5332.078085136372,335684205.251767,267239008.56951913
3,60400.25193766454,4432.266911284486,267710038.09655714,267239008.56951913
4,60301.57531375445,4432.266911284486,267272676.96148315,267216961.85468534
5,61303.13590624703,5242.899798220981,328830440.33591044,267077807.19581574
6,60298.82250427292,4415.522022300167,266251468.79940087,256987737.43877298
7,61294.35282946449,5040.686946709092,316569673.21732587,248946408.23312455
8,60268.44744959105,4131.368830229351,248991185.23955616,248733751.23695755
9,60193.9300174381,4131.368830229351,248683326.24305066,248227506.7328325
10,60056.10454661508,4207.63798561635,252696443.7116762,247091623.29331544
11,59860.80615338002,4151.2099822178425,248493741.35777625,246741649.2847069
12,59762.8150734883,4145.808435826219,247771208.88453215,245247361.87605482
13,59407.19885791363,4157.018314125291,246970237.21468768,244756413.83191252
14,59207.38710958003,4120.001415968514,243935649.054842,237477702.09803334
15,60141.89772946182,4870.679030177995,300586135.6815555,237477702.09803328
16,59177.47635335485,4082.5640378850485,241600420.17546123,237469147.6753717
17,59144.28868708899,4040.0123336011593,238942797.27543822,237469147.67537168
18,61403.180993212,5816.785916031564,370999432.69247764,237469147.67537168
19,59186.7234412077,4030.1904308550415,238540386.41691583,235983065.75022838
20,58784.51010975197,4017.6946876209886,236178213.9823528,235983065.75022838
21,59809.63375747646,4894.0624449579645,300948075.2565675,235014761.22818446
22,58586.541004835,4021.2522925487274,235590936.40509367,234898333.93635565
23,58515.4750064007,4017.6946876209886,235097313.07683477,234898333.93635562
24,58349.168953450615,4017.6946876209886,234429146.13137802,230206455.88657954
25,57357.34683251476,4062.448329179378,233029904.17425242,230206455.8865795
26,58332.96569808757,4802.648647478136,287588106.4074356,230206455.8865795
27,59445.833813136094,5772.572249678615,376292216.9461928,226569868.3466474
28,58586.271565222916,5663.4402534578185,346236952.34132594,226569868.3466474
29,56382.48086289621,4017.6946876209886,226527593.8377502,225135114.38421813
30,56169.09336073914,4029.24453834243,226328110.78238207,225135114.38421813
31,56095.826401644634,4017.6946876209886,225375903.7315968,225135114.3842181
32,57270.29419477767,4752.5243115743715,279306099.94738996,224669979.1240434
33,56008.99442643572,4083.473004716429,228723426.60183644,224669979.1240434
34,56026.610970446854,4017.6946876209886,225097817.2613721,222946911.86234826
35,58907.407011332354,6577.723737769307,407066001.21054196,222043850.1888363
36,55542.16422025013,4017.6946876209886,223151458.12667146,222043850.1888363
37,55343.042989776586,4049.8539998485394,224125522.39203215,221043156.17549676
38,55405.12927682735,4009.572940067347,222153753.6295987,219775813.8301827
39,54929.16461909176,3995.9013697151904,219491524.1387399,214496660.9607338
40,54693.02722639732,4788.847959664529,269053072.3132206,213524079.4774309
41,53404.50908474789,3995.9013697151904,213399151.0007114,212682854.89875525
42,54384.144952888324,4899.38257068363,274840702.79185665,211628499.0614224
43,53219.74776642218,4037.4037420945233,214910483.54837847,211628499.0614224
44,53125.146392142735,3995.9013697151904,212282845.23468313,211628499.0614224
45,52967.24019007854,3995.9013697151904,211651867.6255683,211628499.06142238
46,55110.40377157595,5614.254662581613,323175760.8914458,211628499.06142238
47,53049.36527903378,3979.986190281067,211123549.7300744,206476189.86355585
48,54998.739180620876,4680.131977762213,265110941.39436206,198177449.03650135
49,54300.62272719946,3665.5492904779508,199066856.66708532,187381806.6844546
50,54083.482593557026,3486.1534327384556,188543312.85649815,187381806.6844546
51,55165.13079358226,4362.942979935646,249263067.55342484,187381806.6844546
